fatura_id,customerID,data_vencimento,data_pagamento,valor_fatura,status
INV-0008643,1265-ZFOSD,2023-04-15,2023-04-10,81.6,Pago em Dia
INV-0008644,1265-ZFOSD,2023-03-15,2023-03-11,81.81,Pago em Dia
INV-0008645,1265-ZFOSD,2023-02-15,2023-02-14,81.38,Pago em Dia
INV-0008646,1265-ZFOSD,2023-01-15,2023-02-03,79.34,Pago com Atraso
INV-0008647,1265-ZFOSD,2022-12-15,2022-12-10,79.0,Pago em Dia
INV-0008648,1265-ZFOSD,2022-11-15,2022-11-13,82.03,Pago em Dia
INV-0008649,1265-ZFOSD,2022-10-15,2022-10-10,80.74,Pago em Dia
INV-0008650,1265-ZFOSD,2022-09-15,2022-09-11,83.02,Pago em Dia
INV-0008651,1265-ZFOSD,2022-08-15,2022-08-13,79.62,Pago em Dia
INV-0008652,1265-ZFOSD,2022-07-15,2022-08-04,79.34,Pago com Atraso
INV-0008653,1265-ZFOSD,2022-06-15,2022-06-13,82.01,Pago em Dia
INV-0008654,1265-ZFOSD,2022-05-15,2022-05-12,83.88,Pago em Dia
INV-0008655,1265-ZFOSD,2022-04-15,2022-04-08,79.62,Pago em Dia
INV-0008656,1265-ZFOSD,2022-03-15,2022-03-14,80.77,Pago em Dia
INV-0008657,1265-ZFOSD,2022-02-15,2022-02-09,81.05,Pago em Dia
INV-0008658,1265-ZFOSD,2022-01-15,2022-01-10,82.21,Pago em Dia
INV-0008659,1265-ZFOSD,2021-12-15,2021-12-12,81.55,Pago em Dia
INV-0008660,1265-ZFOSD,2021-11-15,2021-11-08,83.19,Pago em Dia
INV-0008661,1265-ZFOSD,2021-10-15,2021-10-09,81.15,Pago em Dia
INV-0008662,1265-ZFOSD,2021-09-15,2021-09-11,83.04,Pago em Dia
INV-0008663,1265-ZFOSD,2021-08-15,2021-08-14,77.72,Pago em Dia
INV-0008664,1265-ZFOSD,2021-07-15,2021-07-10,81.02,Pago em Dia
INV-0008665,1265-ZFOSD,2021-06-15,2021-06-11,81.38,Pago em Dia
INV-0008666,1265-ZFOSD,2021-05-15,2021-05-16,81.67,Pago com Atraso
INV-0008667,1265-ZFOSD,2021-04-15,2021-04-19,79.75,Pago com Atraso
INV-0008668,1265-ZFOSD,2021-03-15,2021-03-09,79.31,Pago em Dia
INV-0008669,1265-ZFOSD,2021-02-15,2021-02-10,82.39,Pago em Dia
INV-0008670,1265-ZFOSD,2021-01-15,2021-01-13,80.09,Pago em Dia
INV-0008671,1265-ZFOSD,2020-12-15,2020-12-16,80.56,Pago com Atraso
INV-0008672,1265-ZFOSD,2020-11-15,2020-11-29,79.65,Pago com Atraso
INV-0008673,1265-ZFOSD,2020-10-15,2020-11-03,83.02,Pago com Atraso
INV-0008674,1265-ZFOSD,2020-09-15,2020-09-11,81.79,Pago em Dia
INV-0008675,1265-ZFOSD,2020-08-15,2020-08-12,80.9,Pago em Dia
INV-0008676,8473-VUVJN,2025-11-15,2025-11-08,77.33,Pago em Dia
INV-0008677,1349-WXNGG,2025-11-15,,20.37,Pendente
INV-0008678,7781-EWARA,2025-11-15,2025-11-12,62.22,Pago em Dia
INV-0008679,7781-EWARA,2025-10-15,2025-10-09,57.91,Pago em Dia
INV-0008680,7781-EWARA,2025-09-15,2025-09-14,60.69,Pago em Dia
INV-0008681,7781-EWARA,2025-08-15,2025-08-12,61.21,Pago em Dia
INV-0008682,7781-EWARA,2025-07-15,2025-07-11,62.4,Pago em Dia
INV-0008683,7781-EWARA,2025-06-15,2025-06-10,57.56,Pago em Dia
INV-0008684,7781-EWARA,2025-05-15,2025-05-08,61.27,Pago em Dia
INV-0008685,7781-EWARA,2025-04-15,2025-04-19,60.81,Pago com Atraso
INV-0008686,7781-EWARA,2025-03-15,2025-03-18,59.94,Pago com Atraso
INV-0008687,7781-EWARA,2025-02-15,2025-02-10,61.2,Pago em Dia
INV-0008688,7781-EWARA,2025-01-15,2025-01-16,61.89,Pago com Atraso
INV-0008689,7781-EWARA,2024-12-15,2025-01-04,62.98,Pago com Atraso
INV-0008690,7781-EWARA,2024-11-15,2024-11-08,60.7,Pago em Dia
INV-0008691,7781-EWARA,2024-10-15,2024-10-08,58.1,Pago em Dia
INV-0008692,7781-EWARA,2024-09-15,2024-09-13,60.62,Pago em Dia
INV-0008693,7781-EWARA,2024-08-15,2024-08-28,60.76,Pago com Atraso
INV-0008694,7781-EWARA,2024-07-15,2024-07-13,58.76,Pago em Dia
INV-0008695,7781-EWARA,2024-06-15,2024-06-12,61.3,Pago em Dia
INV-0008696,7781-EWARA,2024-05-15,2024-06-01,59.43,Pago com Atraso
INV-0008697,7781-EWARA,2024-04-15,2024-04-13,63.43,Pago em Dia
INV-0008698,7781-EWARA,2024-03-15,2024-03-09,61.05,Pago em Dia
INV-0008699,7781-EWARA,2024-02-15,2024-02-10,60.71,Pago em Dia
INV-0008700,7781-EWARA,2024-01-15,2024-01-23,59.71,Pago com Atraso
INV-0008701,7781-EWARA,2023-12-15,2023-12-08,59.51,Pago em Dia
INV-0008702,7781-EWARA,2023-11-15,2023-11-08,61.34,Pago em Dia
INV-0008703,7781-EWARA,2023-10-15,2023-10-11,61.95,Pago em Dia
INV-0008704,7781-EWARA,2023-09-15,2023-09-09,59.35,Pago em Dia
INV-0008705,7781-EWARA,2023-08-15,2023-08-10,61.36,Pago em Dia
INV-0008706,7781-EWARA,2023-07-15,2023-07-12,61.01,Pago em Dia
INV-0008707,7781-EWARA,2023-06-15,2023-06-12,62.32,Pago em Dia
INV-0008708,7781-EWARA,2023-05-15,2023-05-08,61.15,Pago em Dia
INV-0008709,7781-EWARA,2023-04-15,2023-04-13,58.71,Pago em Dia
INV-0008710,7781-EWARA,2023-03-15,2023-03-19,58.55,Pago com Atraso
INV-0008711,7781-EWARA,2023-02-15,2023-03-06,60.8,Pago com Atraso
INV-0008712,7781-EWARA,2023-01-15,2023-01-24,60.74,Pago com Atraso
INV-0008713,7781-EWARA,2022-12-15,2022-12-19,60.44,Pago com Atraso
INV-0008714,7781-EWARA,2022-11-15,2022-11-12,60.15,Pago em Dia
INV-0008715,7781-EWARA,2022-10-15,2022-10-22,60.85,Pago com Atraso
INV-0008716,7781-EWARA,2022-09-15,2022-09-12,61.99,Pago em Dia
INV-0008717,7781-EWARA,2022-08-15,2022-08-12,60.15,Pago em Dia
INV-0008718,7781-EWARA,2022-07-15,2022-07-10,60.84,Pago em Dia
INV-0008719,7781-EWARA,2022-06-15,2022-06-10,61.04,Pago em Dia
INV-0008720,7781-EWARA,2022-05-15,2022-06-04,61.67,Pago com Atraso
INV-0008721,7781-EWARA,2022-04-15,2022-04-09,61.31,Pago em Dia
INV-0008722,7781-EWARA,2022-03-15,2022-03-14,59.19,Pago em Dia
INV-0008723,7781-EWARA,2022-02-15,2022-02-11,61.47,Pago em Dia
INV-0008724,7781-EWARA,2022-01-15,2022-02-02,60.16,Pago com Atraso
INV-0008725,7781-EWARA,2021-12-15,2021-12-11,58.16,Pago em Dia
INV-0008726,7781-EWARA,2021-11-15,2021-11-08,58.74,Pago em Dia
INV-0008727,7781-EWARA,2021-10-15,2021-10-10,59.96,Pago em Dia
INV-0008728,7781-EWARA,2021-09-15,2021-09-14,60.64,Pago em Dia
INV-0008729,7781-EWARA,2021-08-15,2021-08-08,58.79,Pago em Dia
INV-0008730,7781-EWARA,2021-07-15,2021-07-12,58.83,Pago em Dia
INV-0008731,7781-EWARA,2021-06-15,2021-06-13,57.14,Pago em Dia
INV-0008732,7781-EWARA,2021-05-15,2021-05-12,60.75,Pago em Dia
INV-0008733,7781-EWARA,2021-04-15,2021-04-11,61.09,Pago em Dia
INV-0008734,7781-EWARA,2021-03-15,2021-03-08,60.19,Pago em Dia
INV-0008735,7781-EWARA,2021-02-15,2021-02-11,61.67,Pago em Dia
INV-0008736,7781-EWARA,2021-01-15,2021-01-13,59.5,Pago em Dia
INV-0008737,7781-EWARA,2020-12-15,2020-12-13,60.71,Pago em Dia
INV-0008738,7781-EWARA,2020-11-15,2020-12-01,60.66,Pago com Atraso
INV-0008739,7781-EWARA,2020-10-15,2020-10-11,60.1,Pago em Dia
INV-0008740,7781-EWARA,2020-09-15,2020-09-09,59.93,Pago em Dia
INV-0008741,7781-EWARA,2020-08-15,2020-08-13,60.48,Pago em Dia
INV-0008742,7781-EWARA,2020-07-15,2020-07-14,61.8,Pago em Dia
INV-0008743,7781-EWARA,2020-06-15,2020-06-08,61.39,Pago em Dia
INV-0008744,7781-EWARA,2020-05-15,2020-05-10,60.68,Pago em Dia
INV-0008745,7781-EWARA,2020-04-15,2020-04-14,60.02,Pago em Dia
INV-0008746,7781-EWARA,2020-03-15,2020-03-08,61.3,Pago em Dia
INV-0008747,7781-EWARA,2020-02-15,2020-03-05,61.11,Pago com Atraso
INV-0008748,5546-QUERU,2025-11-15,2025-11-08,20.02,Pago em Dia
INV-0008749,5546-QUERU,2025-10-15,2025-10-11,19.85,Pago em Dia
INV-0008750,5546-QUERU,2025-09-15,2025-10-03,19.63,Pago com Atraso
INV-0008751,5546-QUERU,2025-08-15,2025-08-13,19.98,Pago em Dia
INV-0008752,5546-QUERU,2025-07-15,2025-08-02,20.53,Pago com Atraso
INV-0008753,5546-QUERU,2025-06-15,2025-06-09,20.0,Pago em Dia
INV-0008754,5546-QUERU,2025-05-15,2025-05-13,19.93,Pago em Dia
INV-0008755,5546-QUERU,2025-04-15,2025-04-09,20.02,Pago em Dia
INV-0008756,5546-QUERU,2025-03-15,2025-03-13,19.16,Pago em Dia
INV-0008757,5546-QUERU,2025-02-15,2025-02-13,20.15,Pago em Dia
INV-0008758,5546-QUERU,2025-01-15,2025-01-16,19.74,Pago com Atraso
INV-0008759,5546-QUERU,2024-12-15,2024-12-10,20.81,Pago em Dia
INV-0008760,5546-QUERU,2024-11-15,2024-11-14,20.42,Pago em Dia
INV-0008761,4628-CTTLA,2025-11-15,,39.56,Pendente
INV-0008762,4628-CTTLA,2025-10-15,2025-10-25,39.85,Pago com Atraso
INV-0008763,4628-CTTLA,2025-09-15,2025-09-11,39.88,Pago em Dia
INV-0008764,4628-CTTLA,2025-08-15,2025-08-10,40.04,Pago em Dia
INV-0008765,4628-CTTLA,2025-07-15,2025-07-14,39.69,Pago em Dia
INV-0008766,4628-CTTLA,2025-06-15,2025-06-08,39.03,Pago em Dia
INV-0008767,4628-CTTLA,2025-05-15,2025-05-27,39.4,Pago com Atraso
INV-0008768,4628-CTTLA,2025-04-15,2025-04-14,38.31,Pago em Dia
INV-0008769,4628-CTTLA,2025-03-15,2025-03-18,40.57,Pago com Atraso
INV-0008770,4628-CTTLA,2025-02-15,2025-02-10,38.64,Pago em Dia
INV-0008771,4628-CTTLA,2025-01-15,2025-01-11,39.37,Pago em Dia
INV-0008772,4628-CTTLA,2024-12-15,2024-12-14,39.23,Pago em Dia
INV-0008773,4628-CTTLA,2024-11-15,2024-11-09,38.62,Pago em Dia
INV-0008774,4628-CTTLA,2024-10-15,2024-10-13,38.93,Pago em Dia
INV-0008775,4628-CTTLA,2024-09-15,2024-09-30,37.83,Pago com Atraso
INV-0008776,4628-CTTLA,2024-08-15,2024-08-14,39.45,Pago em Dia
INV-0008777,4628-CTTLA,2024-07-15,2024-07-08,38.79,Pago em Dia
INV-0008778,4628-CTTLA,2024-06-15,2024-06-09,39.04,Pago em Dia
INV-0008779,4628-CTTLA,2024-05-15,2024-06-02,39.45,Pago com Atraso
INV-0008780,4628-CTTLA,2024-04-15,2024-04-09,40.32,Pago em Dia
INV-0008781,4628-CTTLA,2024-03-15,2024-03-28,40.91,Pago com Atraso
INV-0008782,4628-CTTLA,2024-02-15,2024-02-11,39.51,Pago em Dia
INV-0008783,4628-CTTLA,2024-01-15,2024-01-09,39.45,Pago em Dia
INV-0008784,4628-CTTLA,2023-12-15,2023-12-09,39.04,Pago em Dia
INV-0008785,4628-CTTLA,2023-11-15,2023-11-08,39.01,Pago em Dia
INV-0008786,4628-CTTLA,2023-10-15,2023-10-14,38.5,Pago em Dia
INV-0008787,4628-CTTLA,2023-09-15,2023-09-09,38.61,Pago em Dia
INV-0008788,4628-CTTLA,2023-08-15,2023-08-09,40.42,Pago em Dia
INV-0008789,4628-CTTLA,2023-07-15,2023-07-18,39.11,Pago com Atraso
INV-0008790,4628-CTTLA,2023-06-15,2023-06-12,38.93,Pago em Dia
INV-0008791,4628-CTTLA,2023-05-15,2023-05-13,39.05,Pago em Dia
INV-0008792,4628-CTTLA,2023-04-15,2023-04-08,40.23,Pago em Dia
INV-0008793,4628-CTTLA,2023-03-15,2023-03-24,37.55,Pago com Atraso
INV-0008794,4628-CTTLA,2023-02-15,2023-02-13,37.72,Pago em Dia
INV-0008795,4628-CTTLA,2023-01-15,2023-01-11,38.38,Pago em Dia
INV-0008796,4628-CTTLA,2022-12-15,2022-12-11,39.19,Pago em Dia
INV-0008797,4628-CTTLA,2022-11-15,2022-11-14,39.66,Pago em Dia
INV-0008798,4628-CTTLA,2022-10-15,2022-10-12,38.06,Pago em Dia
INV-0008799,4628-CTTLA,2022-09-15,2022-09-08,38.2,Pago em Dia
INV-0008800,4628-CTTLA,2022-08-15,2022-08-08,39.6,Pago em Dia
INV-0008801,4628-CTTLA,2022-07-15,2022-07-14,38.76,Pago em Dia
INV-0008802,4628-CTTLA,2022-06-15,2022-06-08,38.14,Pago em Dia
INV-0008803,4628-CTTLA,2022-05-15,2022-05-13,38.45,Pago em Dia
INV-0008804,4628-CTTLA,2022-04-15,2022-04-10,38.54,Pago em Dia
INV-0008805,4628-CTTLA,2022-03-15,2022-03-13,39.26,Pago em Dia
INV-0008806,4628-CTTLA,2022-02-15,2022-02-17,39.88,Pago com Atraso
INV-0008807,4628-CTTLA,2022-01-15,2022-01-09,38.87,Pago em Dia
INV-0008808,4628-CTTLA,2021-12-15,2021-12-13,39.36,Pago em Dia
INV-0008809,4628-CTTLA,2021-11-15,2021-11-10,39.77,Pago em Dia
INV-0008810,4628-CTTLA,2021-10-15,2021-10-08,39.28,Pago em Dia
INV-0008811,4628-CTTLA,2021-09-15,2021-09-30,39.43,Pago com Atraso
INV-0008812,4628-CTTLA,2021-08-15,2021-08-14,39.99,Pago em Dia
INV-0008813,4628-CTTLA,2021-07-15,2021-07-10,39.75,Pago em Dia
INV-0008814,4628-CTTLA,2021-06-15,2021-06-11,39.65,Pago em Dia
INV-0008815,4628-CTTLA,2021-05-15,2021-05-08,39.76,Pago em Dia
INV-0008816,4628-CTTLA,2021-04-15,2021-04-12,40.03,Pago em Dia
INV-0008817,4628-CTTLA,2021-03-15,2021-03-23,38.72,Pago com Atraso
INV-0008818,4884-TVUQF,2025-11-15,2025-11-12,101.8,Pago em Dia
INV-0008819,4884-TVUQF,2025-10-15,2025-10-08,101.75,Pago em Dia
INV-0008820,4884-TVUQF,2025-09-15,2025-09-12,102.63,Pago em Dia
INV-0008821,4884-TVUQF,2025-08-15,2025-08-11,101.39,Pago em Dia
INV-0008822,4884-TVUQF,2025-07-15,2025-07-14,102.43,Pago em Dia
INV-0008823,4884-TVUQF,2025-06-15,2025-06-08,96.24,Pago em Dia
INV-0008824,4884-TVUQF,2025-05-15,2025-05-11,104.68,Pago em Dia
INV-0008825,4884-TVUQF,2025-04-15,2025-04-09,100.28,Pago em Dia
INV-0008826,4884-TVUQF,2025-03-15,2025-03-12,101.37,Pago em Dia
INV-0008827,4884-TVUQF,2025-02-15,2025-02-10,99.33,Pago em Dia
INV-0008828,4884-TVUQF,2025-01-15,2025-01-12,102.88,Pago em Dia
INV-0008829,4884-TVUQF,2024-12-15,2024-12-11,102.19,Pago em Dia
INV-0008830,4884-TVUQF,2024-11-15,2024-11-08,99.87,Pago em Dia
INV-0008831,4884-TVUQF,2024-10-15,2024-10-10,102.54,Pago em Dia
INV-0008832,4884-TVUQF,2024-09-15,2024-09-14,99.76,Pago em Dia
INV-0008833,4884-TVUQF,2024-08-15,2024-08-11,98.64,Pago em Dia
INV-0008834,4884-TVUQF,2024-07-15,2024-07-08,101.36,Pago em Dia
INV-0008835,4884-TVUQF,2024-06-15,2024-06-12,105.06,Pago em Dia
INV-0008836,4884-TVUQF,2024-05-15,2024-05-10,98.79,Pago em Dia
INV-0008837,4884-TVUQF,2024-04-15,2024-04-13,98.8,Pago em Dia
INV-0008838,4884-TVUQF,2024-03-15,2024-03-08,99.17,Pago em Dia
INV-0008839,4884-TVUQF,2024-02-15,2024-02-11,103.17,Pago em Dia
INV-0008840,4884-TVUQF,2024-01-15,2024-01-10,100.64,Pago em Dia
INV-0008841,4884-TVUQF,2023-12-15,2023-12-12,101.61,Pago em Dia
INV-0008842,4884-TVUQF,2023-11-15,2023-11-11,99.3,Pago em Dia
INV-0008843,4884-TVUQF,2023-10-15,2023-10-13,99.97,Pago em Dia
INV-0008844,4884-TVUQF,2023-09-15,2023-09-08,104.7,Pago em Dia
INV-0008845,4884-TVUQF,2023-08-15,2023-08-10,100.33,Pago em Dia
INV-0008846,4884-TVUQF,2023-07-15,2023-07-13,101.78,Pago em Dia
INV-0008847,4884-TVUQF,2023-06-15,2023-06-11,103.03,Pago em Dia
INV-0008848,4884-TVUQF,2023-05-15,2023-05-08,104.72,Pago em Dia
INV-0008849,4884-TVUQF,2023-04-15,2023-04-09,104.49,Pago em Dia
INV-0008850,4884-TVUQF,2023-03-15,2023-03-11,100.28,Pago em Dia
INV-0008851,4884-TVUQF,2023-02-15,2023-02-08,101.65,Pago em Dia
INV-0008852,4884-TVUQF,2023-01-15,2023-01-11,99.68,Pago em Dia
INV-0008853,4884-TVUQF,2022-12-15,2022-12-12,101.28,Pago em Dia
INV-0008854,4884-TVUQF,2022-11-15,2022-11-14,100.97,Pago em Dia
INV-0008855,4884-TVUQF,2022-10-15,2022-10-12,100.74,Pago em Dia
INV-0008856,4884-TVUQF,2022-09-15,2022-09-11,104.52,Pago em Dia
INV-0008857,4884-TVUQF,2022-08-15,2022-08-09,100.02,Pago em Dia
INV-0008858,4884-TVUQF,2022-07-15,2022-07-08,99.87,Pago em Dia
INV-0008859,4884-TVUQF,2022-06-15,2022-06-13,103.01,Pago em Dia
INV-0008860,4884-TVUQF,2022-05-15,2022-05-10,104.16,Pago em Dia
INV-0008861,4884-TVUQF,2022-04-15,2022-04-08,102.55,Pago em Dia
INV-0008862,4884-TVUQF,2022-03-15,2022-03-13,101.22,Pago em Dia
INV-0008863,4884-TVUQF,2022-02-15,2022-02-13,102.49,Pago em Dia
INV-0008864,4884-TVUQF,2022-01-15,2022-01-10,102.27,Pago em Dia
INV-0008865,4884-TVUQF,2021-12-15,2021-12-08,101.19,Pago em Dia
INV-0008866,4884-TVUQF,2021-11-15,2021-12-01,102.16,Pago com Atraso
INV-0008867,4884-TVUQF,2021-10-15,2021-10-14,97.94,Pago em Dia
INV-0008868,4884-TVUQF,2021-09-15,2021-09-11,99.23,Pago em Dia
INV-0008869,4884-TVUQF,2021-08-15,2021-08-14,97.6,Pago em Dia
INV-0008870,4884-TVUQF,2021-07-15,2021-07-08,102.14,Pago em Dia
INV-0008871,4884-TVUQF,2021-06-15,2021-06-08,102.29,Pago em Dia
INV-0008872,4884-TVUQF,2021-05-15,2021-05-14,103.03,Pago em Dia
INV-0008873,4884-TVUQF,2021-04-15,2021-04-09,101.08,Pago em Dia
INV-0008874,4884-TVUQF,2021-03-15,2021-03-11,100.62,Pago em Dia
INV-0008875,2587-YNLES,2025-11-15,2025-11-09,19.67,Pago em Dia
INV-0008876,2587-YNLES,2025-10-15,2025-10-09,19.9,Pago em Dia
INV-0008877,2587-YNLES,2025-09-15,2025-09-25,20.48,Pago com Atraso
INV-0008878,2587-YNLES,2025-08-15,2025-08-14,19.97,Pago em Dia
INV-0008879,2587-YNLES,2025-07-15,2025-07-14,20.01,Pago em Dia
INV-0008880,2587-YNLES,2025-06-15,2025-06-12,20.3,Pago em Dia
INV-0008881,0230-UBYPQ,2025-11-15,2025-11-13,35.88,Pago em Dia
INV-0008882,0230-UBYPQ,2025-10-15,2025-10-22,36.22,Pago com Atraso
INV-0008883,0230-UBYPQ,2025-09-15,2025-09-08,34.89,Pago em Dia
INV-0008884,0230-UBYPQ,2025-08-15,2025-08-08,36.0,Pago em Dia
INV-0008885,0230-UBYPQ,2025-07-15,2025-07-10,36.61,Pago em Dia
INV-0008886,0230-UBYPQ,2025-06-15,2025-06-14,36.88,Pago em Dia
INV-0008887,0230-UBYPQ,2025-05-15,2025-05-08,35.97,Pago em Dia
INV-0008888,0230-UBYPQ,2025-04-15,2025-04-09,36.57,Pago em Dia
INV-0008889,0230-UBYPQ,2025-03-15,2025-03-13,35.76,Pago em Dia
INV-0008890,0230-UBYPQ,2025-02-15,2025-02-10,37.1,Pago em Dia
INV-0008891,0230-UBYPQ,2025-01-15,2025-01-29,35.55,Pago com Atraso
INV-0008892,0230-UBYPQ,2024-12-15,2024-12-12,36.98,Pago em Dia
INV-0008893,0230-UBYPQ,2024-11-15,2024-11-10,36.19,Pago em Dia
INV-0008894,0230-UBYPQ,2024-10-15,2024-10-09,36.07,Pago em Dia
INV-0008895,0230-UBYPQ,2024-09-15,2024-09-09,35.34,Pago em Dia
INV-0008896,0230-UBYPQ,2024-08-15,2024-08-13,35.98,Pago em Dia
INV-0008897,0230-UBYPQ,2024-07-15,2024-07-14,37.73,Pago em Dia
INV-0008898,0230-UBYPQ,2024-06-15,2024-06-13,35.66,Pago em Dia
INV-0008899,0230-UBYPQ,2024-05-15,2024-05-09,35.84,Pago em Dia
INV-0008900,0230-UBYPQ,2024-04-15,2024-04-14,36.16,Pago em Dia
INV-0008901,0230-UBYPQ,2024-03-15,2024-03-13,35.95,Pago em Dia
INV-0008902,0230-UBYPQ,2024-02-15,2024-02-11,34.39,Pago em Dia
INV-0008903,0230-UBYPQ,2024-01-15,2024-01-12,36.67,Pago em Dia
INV-0008904,0230-UBYPQ,2023-12-15,2023-12-09,35.17,Pago em Dia
INV-0008905,0230-UBYPQ,2023-11-15,2023-11-10,35.63,Pago em Dia
INV-0008906,0230-UBYPQ,2023-10-15,2023-10-14,34.75,Pago em Dia
INV-0008907,0230-UBYPQ,2023-09-15,2023-09-10,35.84,Pago em Dia
INV-0008908,0230-UBYPQ,2023-08-15,2023-08-12,36.72,Pago em Dia
INV-0008909,0230-UBYPQ,2023-07-15,2023-07-11,35.55,Pago em Dia
INV-0008910,0230-UBYPQ,2023-06-15,2023-06-11,35.96,Pago em Dia
INV-0008911,0230-UBYPQ,2023-05-15,2023-05-08,36.15,Pago em Dia
INV-0008912,0230-UBYPQ,2023-04-15,2023-04-11,36.02,Pago em Dia
INV-0008913,0230-UBYPQ,2023-03-15,2023-03-10,36.1,Pago em Dia
INV-0008914,0230-UBYPQ,2023-02-15,2023-02-14,36.53,Pago em Dia
INV-0008915,0230-UBYPQ,2023-01-15,2023-01-12,34.38,Pago em Dia
INV-0008916,0230-UBYPQ,2022-12-15,2022-12-09,35.93,Pago em Dia
INV-0008917,0230-UBYPQ,2022-11-15,2022-11-13,34.43,Pago em Dia
INV-0008918,0230-UBYPQ,2022-10-15,2022-10-08,36.01,Pago em Dia
INV-0008919,0230-UBYPQ,2022-09-15,2022-09-13,36.42,Pago em Dia
INV-0008920,0230-UBYPQ,2022-08-15,2022-08-09,36.84,Pago em Dia
INV-0008921,0230-UBYPQ,2022-07-15,2022-07-08,35.74,Pago em Dia
INV-0008922,0230-UBYPQ,2022-06-15,2022-06-08,36.49,Pago em Dia
INV-0008923,0230-UBYPQ,2022-05-15,2022-05-08,36.22,Pago em Dia
INV-0008924,0230-UBYPQ,2022-04-15,2022-04-09,35.81,Pago em Dia
INV-0008925,0230-UBYPQ,2022-03-15,2022-03-13,36.52,Pago em Dia
INV-0008926,0230-UBYPQ,2022-02-15,2022-02-14,35.21,Pago em Dia
INV-0008927,0230-UBYPQ,2022-01-15,2022-01-14,35.99,Pago em Dia
INV-0008928,0230-UBYPQ,2021-12-15,2021-12-08,36.27,Pago em Dia
INV-0008929,0230-UBYPQ,2021-11-15,2021-11-13,35.32,Pago em Dia
INV-0008930,0230-UBYPQ,2021-10-15,2021-10-10,35.35,Pago em Dia
INV-0008931,0230-UBYPQ,2021-09-15,2021-09-29,37.23,Pago com Atraso
INV-0008932,0230-UBYPQ,2021-08-15,2021-08-12,36.72,Pago em Dia
INV-0008933,0230-UBYPQ,2021-07-15,2021-07-14,36.49,Pago em Dia
INV-0008934,0230-UBYPQ,2021-06-15,2021-06-13,35.51,Pago em Dia
INV-0008935,0230-UBYPQ,2021-05-15,2021-05-11,35.72,Pago em Dia
INV-0008936,0230-UBYPQ,2021-04-15,2021-04-11,35.51,Pago em Dia
INV-0008937,0230-UBYPQ,2021-03-15,2021-03-08,36.86,Pago em Dia
INV-0008938,0230-UBYPQ,2021-02-15,2021-02-11,35.87,Pago em Dia
INV-0008939,0230-UBYPQ,2021-01-15,2021-01-14,36.21,Pago em Dia
INV-0008940,0230-UBYPQ,2020-12-15,2020-12-09,35.43,Pago em Dia
INV-0008941,0230-UBYPQ,2020-11-15,2020-11-12,35.72,Pago em Dia
INV-0008942,0230-UBYPQ,2020-10-15,2020-10-13,34.84,Pago em Dia
INV-0008943,0230-UBYPQ,2020-09-15,2020-09-14,35.31,Pago em Dia
INV-0008944,6979-TNDEU,2025-11-15,2025-11-26,18.33,Pago com Atraso
INV-0008945,6979-TNDEU,2025-10-15,2025-10-14,20.32,Pago em Dia
INV-0008946,6979-TNDEU,2025-09-15,2025-09-09,19.03,Pago em Dia
INV-0008947,6979-TNDEU,2025-08-15,2025-08-14,19.26,Pago em Dia
INV-0008948,6979-TNDEU,2025-07-15,2025-07-28,18.95,Pago com Atraso
INV-0008949,6979-TNDEU,2025-06-15,2025-06-13,19.07,Pago em Dia
INV-0008950,6979-TNDEU,2025-05-15,2025-05-08,18.9,Pago em Dia
INV-0008951,6979-TNDEU,2025-04-15,2025-04-10,19.61,Pago em Dia
INV-0008952,1208-DNHLN,2025-11-15,2025-11-12,48.16,Pago em Dia
INV-0008953,1208-DNHLN,2025-10-15,2025-10-14,47.79,Pago em Dia
INV-0008954,1208-DNHLN,2025-09-15,2025-10-05,47.9,Pago com Atraso
INV-0008955,1208-DNHLN,2025-08-15,2025-08-13,48.91,Pago em Dia
INV-0008956,1208-DNHLN,2025-07-15,2025-07-13,47.59,Pago em Dia
INV-0008957,1208-DNHLN,2025-06-15,2025-06-08,48.84,Pago em Dia
INV-0008958,1208-DNHLN,2025-05-15,2025-05-13,50.13,Pago em Dia
INV-0008959,1208-DNHLN,2025-04-15,2025-04-09,46.6,Pago em Dia
INV-0008960,1208-DNHLN,2025-03-15,2025-03-10,48.17,Pago em Dia
INV-0008961,1208-DNHLN,2025-02-15,2025-02-12,46.93,Pago em Dia
INV-0008962,1208-DNHLN,2025-01-15,2025-01-14,48.87,Pago em Dia
INV-0008963,1208-DNHLN,2024-12-15,2024-12-08,48.61,Pago em Dia
INV-0008964,1208-DNHLN,2024-11-15,2024-11-14,47.68,Pago em Dia
INV-0008965,1208-DNHLN,2024-10-15,2024-10-12,48.77,Pago em Dia
INV-0008966,1208-DNHLN,2024-09-15,2024-09-10,47.73,Pago em Dia
INV-0008967,1208-DNHLN,2024-08-15,2024-08-11,46.01,Pago em Dia
INV-0008968,1208-DNHLN,2024-07-15,2024-07-10,49.26,Pago em Dia
INV-0008969,1208-DNHLN,2024-06-15,2024-06-09,48.33,Pago em Dia
INV-0008970,1208-DNHLN,2024-05-15,2024-05-23,47.91,Pago com Atraso
INV-0008971,1208-DNHLN,2024-04-15,2024-04-10,49.39,Pago em Dia
INV-0008972,1208-DNHLN,2024-03-15,2024-03-10,48.86,Pago em Dia
INV-0008973,1208-DNHLN,2024-02-15,2024-02-10,49.37,Pago em Dia
