log_id,customerID,mes_referencia,gb_download
LOG-0012333,7159-NOKYQ,2024-05-01,290.69
LOG-0012334,7159-NOKYQ,2024-04-01,380.14
LOG-0012335,7159-NOKYQ,2024-03-01,256.73
LOG-0012336,7159-NOKYQ,2024-02-01,277.77
LOG-0012337,7159-NOKYQ,2024-01-01,407.38
LOG-0012338,7159-NOKYQ,2023-12-01,410.13
LOG-0012339,7159-NOKYQ,2023-11-01,290.18
LOG-0012340,7159-NOKYQ,2023-10-01,397.24
LOG-0012341,7159-NOKYQ,2023-09-01,233.38
LOG-0012342,7159-NOKYQ,2023-08-01,339.82
LOG-0012343,7159-NOKYQ,2023-07-01,264.23
LOG-0012344,7159-NOKYQ,2023-06-01,373.51
LOG-0012345,7159-NOKYQ,2023-05-01,477.7
LOG-0012346,7159-NOKYQ,2023-04-01,344.96
LOG-0012347,7159-NOKYQ,2023-03-01,360.35
LOG-0012348,7159-NOKYQ,2023-02-01,407.16
LOG-0012349,7159-NOKYQ,2023-01-01,410.4
LOG-0012350,7159-NOKYQ,2022-12-01,249.37
LOG-0012351,7159-NOKYQ,2022-11-01,244.04
LOG-0012352,7159-NOKYQ,2022-10-01,430.41
LOG-0012353,7159-NOKYQ,2022-09-01,384.27
LOG-0012354,7159-NOKYQ,2022-08-01,279.46
LOG-0012355,7159-NOKYQ,2022-07-01,307.29
LOG-0012356,7159-NOKYQ,2022-06-01,422.02
LOG-0012357,7159-NOKYQ,2022-05-01,400.03
LOG-0012358,7159-NOKYQ,2022-04-01,344.69
LOG-0012359,7159-NOKYQ,2022-03-01,432.56
LOG-0012360,7159-NOKYQ,2022-02-01,460.89
LOG-0012361,7159-NOKYQ,2022-01-01,443.02
LOG-0012362,7159-NOKYQ,2021-12-01,314.61
LOG-0012363,7159-NOKYQ,2021-11-01,305.33
LOG-0012364,7159-NOKYQ,2021-10-01,314.91
LOG-0012365,7159-NOKYQ,2021-09-01,427.59
LOG-0012366,7159-NOKYQ,2021-08-01,289.73
LOG-0012367,7159-NOKYQ,2021-07-01,335.78
LOG-0012368,7159-NOKYQ,2021-06-01,399.5
LOG-0012369,7159-NOKYQ,2021-05-01,361.66
LOG-0012370,7159-NOKYQ,2021-04-01,311.07
LOG-0012371,7159-NOKYQ,2021-03-01,385.13
LOG-0012372,7159-NOKYQ,2021-02-01,481.83
LOG-0012373,7159-NOKYQ,2021-01-01,387.81
LOG-0012374,7159-NOKYQ,2020-12-01,292.53
LOG-0012375,7159-NOKYQ,2020-11-01,377.31
LOG-0012376,7159-NOKYQ,2020-10-01,258.82
LOG-0012377,7159-NOKYQ,2020-09-01,364.79
LOG-0012378,7159-NOKYQ,2020-08-01,381.17
LOG-0012379,7159-NOKYQ,2020-07-01,297.59
LOG-0012380,7159-NOKYQ,2020-06-01,419.25
LOG-0012381,7159-NOKYQ,2020-05-01,433.57
LOG-0012382,5481-NTDOH,2025-11-01,372.44
LOG-0012383,5481-NTDOH,2025-10-01,367.77
LOG-0012384,5481-NTDOH,2025-09-01,434.36
LOG-0012385,5481-NTDOH,2025-08-01,536.69
LOG-0012386,5481-NTDOH,2025-07-01,513.84
LOG-0012387,5481-NTDOH,2025-06-01,463.11
LOG-0012388,5481-NTDOH,2025-05-01,342.01
LOG-0012389,5481-NTDOH,2025-04-01,362.64
LOG-0012390,5481-NTDOH,2025-03-01,345.08
LOG-0012391,5481-NTDOH,2025-02-01,378.57
LOG-0012392,5481-NTDOH,2025-01-01,471.17
LOG-0012393,5481-NTDOH,2024-12-01,480.23
LOG-0012394,5481-NTDOH,2024-11-01,468.02
LOG-0012395,5481-NTDOH,2024-10-01,423.52
LOG-0012396,5481-NTDOH,2024-09-01,581.78
LOG-0012397,5481-NTDOH,2024-08-01,406.87
LOG-0012398,5481-NTDOH,2024-07-01,452.71
LOG-0012399,5481-NTDOH,2024-06-01,344.5
LOG-0012400,5481-NTDOH,2024-05-01,382.28
LOG-0012401,5481-NTDOH,2024-04-01,385.22
LOG-0012402,5481-NTDOH,2024-03-01,374.27
LOG-0012403,5481-NTDOH,2024-02-01,354.92
LOG-0012404,5481-NTDOH,2024-01-01,461.7
LOG-0012405,5481-NTDOH,2023-12-01,393.1
LOG-0012406,5481-NTDOH,2023-11-01,424.74
LOG-0012407,5481-NTDOH,2023-10-01,531.93
LOG-0012408,5481-NTDOH,2023-09-01,280.04
LOG-0012409,5481-NTDOH,2023-08-01,392.43
LOG-0012410,5481-NTDOH,2023-07-01,438.09
LOG-0012411,5481-NTDOH,2023-06-01,571.43
LOG-0012412,5481-NTDOH,2023-05-01,367.73
LOG-0012413,5481-NTDOH,2023-04-01,430.81
LOG-0012414,5481-NTDOH,2023-03-01,425.07
LOG-0012415,5481-NTDOH,2023-02-01,403.18
LOG-0012416,5481-NTDOH,2023-01-01,436.44
LOG-0012417,5481-NTDOH,2022-12-01,349.33
LOG-0012418,5481-NTDOH,2022-11-01,457.25
LOG-0012419,5481-NTDOH,2022-10-01,325.96
LOG-0012420,5481-NTDOH,2022-09-01,386.99
LOG-0012421,5481-NTDOH,2022-08-01,450.78
LOG-0012422,5481-NTDOH,2022-07-01,396.46
LOG-0012423,5481-NTDOH,2022-06-01,370.68
LOG-0012424,5481-NTDOH,2022-05-01,481.71
LOG-0012425,5481-NTDOH,2022-04-01,213.65
LOG-0012426,5481-NTDOH,2022-03-01,465.13
LOG-0012427,5481-NTDOH,2022-02-01,316.19
LOG-0012428,5481-NTDOH,2022-01-01,407.06
LOG-0012429,5481-NTDOH,2021-12-01,484.89
LOG-0012430,5481-NTDOH,2021-11-01,462.22
LOG-0012431,5481-NTDOH,2021-10-01,394.21
LOG-0012432,5481-NTDOH,2021-09-01,394.6
LOG-0012433,5481-NTDOH,2021-08-01,377.27
LOG-0012434,5481-NTDOH,2021-07-01,382.4
LOG-0012435,5481-NTDOH,2021-06-01,321.73
LOG-0012436,5481-NTDOH,2021-05-01,382.66
LOG-0012437,5481-NTDOH,2021-04-01,467.76
LOG-0012438,5481-NTDOH,2021-03-01,392.5
LOG-0012439,5481-NTDOH,2021-02-01,444.91
LOG-0012440,5481-NTDOH,2021-01-01,248.29
LOG-0012441,5481-NTDOH,2020-12-01,435.22
LOG-0012442,5481-NTDOH,2020-11-01,388.06
LOG-0012443,5481-NTDOH,2020-10-01,405.77
LOG-0012444,5481-NTDOH,2020-09-01,394.06
LOG-0012445,5481-NTDOH,2020-08-01,478.88
LOG-0012446,5481-NTDOH,2020-07-01,460.79
LOG-0012447,5481-NTDOH,2020-06-01,514.08
LOG-0012448,5481-NTDOH,2020-05-01,273.82
LOG-0012449,4132-KALRO,2025-11-01,397.8
LOG-0012450,4132-KALRO,2025-10-01,294.06
LOG-0012451,4132-KALRO,2025-09-01,330.33
LOG-0012452,4132-KALRO,2025-08-01,401.63
LOG-0012453,0635-WKOLD,2025-11-01,109.74
LOG-0012454,0635-WKOLD,2025-10-01,127.04
LOG-0012455,0635-WKOLD,2025-09-01,106.91
LOG-0012456,0635-WKOLD,2025-08-01,117.18
LOG-0012457,0635-WKOLD,2025-07-01,85.98
LOG-0012458,0635-WKOLD,2025-06-01,123.16
LOG-0012459,0635-WKOLD,2025-05-01,101.87
LOG-0012460,0635-WKOLD,2025-04-01,129.06
LOG-0012461,0635-WKOLD,2025-03-01,133.72
LOG-0012462,0635-WKOLD,2025-02-01,89.68
LOG-0012463,0635-WKOLD,2025-01-01,114.37
LOG-0012464,0635-WKOLD,2024-12-01,106.04
LOG-0012465,0635-WKOLD,2024-11-01,74.56
LOG-0012466,0635-WKOLD,2024-10-01,114.61
LOG-0012467,0635-WKOLD,2024-09-01,120.67
LOG-0012468,0635-WKOLD,2024-08-01,107.2
LOG-0012469,0635-WKOLD,2024-07-01,119.03
LOG-0012470,0635-WKOLD,2024-06-01,83.37
LOG-0012471,0635-WKOLD,2024-05-01,100.35
LOG-0012472,0635-WKOLD,2024-04-01,129.71
LOG-0012473,0635-WKOLD,2024-03-01,104.9
LOG-0012474,0635-WKOLD,2024-02-01,145.91
LOG-0012475,0635-WKOLD,2024-01-01,93.09
LOG-0012476,0635-WKOLD,2023-12-01,109.3
LOG-0012477,0635-WKOLD,2023-11-01,68.33
LOG-0012478,0635-WKOLD,2023-10-01,106.3
LOG-0012479,0635-WKOLD,2023-09-01,101.75
LOG-0012480,0635-WKOLD,2023-08-01,111.71
LOG-0012481,0635-WKOLD,2023-07-01,84.05
LOG-0012482,0635-WKOLD,2023-06-01,108.38
LOG-0012483,0635-WKOLD,2023-05-01,120.13
LOG-0012484,0635-WKOLD,2023-04-01,100.94
LOG-0012485,0635-WKOLD,2023-03-01,87.97
LOG-0012486,0635-WKOLD,2023-02-01,88.23
LOG-0012487,0635-WKOLD,2023-01-01,103.14
LOG-0012488,0635-WKOLD,2022-12-01,122.65
LOG-0012489,0635-WKOLD,2022-11-01,106.97
LOG-0012490,0635-WKOLD,2022-10-01,115.66
LOG-0012491,0635-WKOLD,2022-09-01,100.83
LOG-0012492,0635-WKOLD,2022-08-01,112.64
LOG-0012493,2369-UAPKZ,2025-11-01,44.9
LOG-0012494,2369-UAPKZ,2025-10-01,33.6
LOG-0012495,2369-UAPKZ,2025-09-01,210.89
LOG-0012496,2369-UAPKZ,2025-08-01,441.86
LOG-0012497,2369-UAPKZ,2025-07-01,544.59
LOG-0012498,4811-JBUVU,2025-11-01,380.49
LOG-0012499,4811-JBUVU,2025-10-01,507.89
LOG-0012500,4811-JBUVU,2025-09-01,303.49
LOG-0012501,4811-JBUVU,2025-08-01,330.04
LOG-0012502,4811-JBUVU,2025-07-01,363.96
LOG-0012503,4811-JBUVU,2025-06-01,285.75
LOG-0012504,4811-JBUVU,2025-05-01,368.14
LOG-0012505,4811-JBUVU,2025-04-01,239.0
LOG-0012506,4811-JBUVU,2025-03-01,340.17
LOG-0012507,4811-JBUVU,2025-02-01,323.5
LOG-0012508,4811-JBUVU,2025-01-01,383.86
LOG-0012509,4811-JBUVU,2024-12-01,269.94
LOG-0012510,4811-JBUVU,2024-11-01,431.09
LOG-0012511,4811-JBUVU,2024-10-01,419.25
LOG-0012512,4811-JBUVU,2024-09-01,373.64
LOG-0012513,4811-JBUVU,2024-08-01,349.47
LOG-0012514,4811-JBUVU,2024-07-01,383.28
LOG-0012515,4811-JBUVU,2024-06-01,447.27
LOG-0012516,4811-JBUVU,2024-05-01,358.43
LOG-0012517,4811-JBUVU,2024-04-01,382.0
LOG-0012518,4811-JBUVU,2024-03-01,325.08
LOG-0012519,4811-JBUVU,2024-02-01,253.98
LOG-0012520,4811-JBUVU,2024-01-01,303.34
LOG-0012521,4811-JBUVU,2023-12-01,322.05
LOG-0012522,4811-JBUVU,2023-11-01,328.24
LOG-0012523,4811-JBUVU,2023-10-01,349.3
LOG-0012524,4811-JBUVU,2023-09-01,315.73
LOG-0012525,4811-JBUVU,2023-08-01,360.95
LOG-0012526,4811-JBUVU,2023-07-01,399.3
LOG-0012527,4811-JBUVU,2023-06-01,269.16
LOG-0012528,0201-OAMXR,2025-11-01,40.09
LOG-0012529,0201-OAMXR,2025-10-01,33.52
LOG-0012530,0201-OAMXR,2025-09-01,327.64
LOG-0012531,0201-OAMXR,2025-08-01,427.99
LOG-0012532,0201-OAMXR,2025-07-01,371.2
LOG-0012533,0201-OAMXR,2025-06-01,506.14
LOG-0012534,0201-OAMXR,2025-05-01,247.5
LOG-0012535,0201-OAMXR,2025-04-01,366.33
LOG-0012536,0201-OAMXR,2025-03-01,343.69
LOG-0012537,0201-OAMXR,2025-02-01,439.28
LOG-0012538,0201-OAMXR,2025-01-01,547.29
LOG-0012539,0201-OAMXR,2024-12-01,425.63
LOG-0012540,0201-OAMXR,2024-11-01,466.6
LOG-0012541,0201-OAMXR,2024-10-01,346.06
LOG-0012542,0201-OAMXR,2024-09-01,450.82
LOG-0012543,0201-OAMXR,2024-08-01,343.23
LOG-0012544,0201-OAMXR,2024-07-01,350.34
LOG-0012545,0201-OAMXR,2024-06-01,389.21
LOG-0012546,0201-OAMXR,2024-05-01,444.28
LOG-0012547,0201-OAMXR,2024-04-01,396.6
LOG-0012548,0201-OAMXR,2024-03-01,272.46
LOG-0012549,0201-OAMXR,2024-02-01,484.7
LOG-0012550,0201-OAMXR,2024-01-01,435.87
LOG-0012551,0201-OAMXR,2023-12-01,400.32
LOG-0012552,0201-OAMXR,2023-11-01,465.97
LOG-0012553,0201-OAMXR,2023-10-01,339.67
LOG-0012554,0201-OAMXR,2023-09-01,469.12
LOG-0012555,0201-OAMXR,2023-08-01,379.06
LOG-0012556,0201-OAMXR,2023-07-01,375.59
LOG-0012557,0201-OAMXR,2023-06-01,275.79
LOG-0012558,0201-OAMXR,2023-05-01,356.25
LOG-0012559,0201-OAMXR,2023-04-01,389.02
LOG-0012560,0201-OAMXR,2023-03-01,381.84
LOG-0012561,0201-OAMXR,2023-02-01,459.1
LOG-0012562,0201-OAMXR,2023-01-01,415.47
LOG-0012563,0201-OAMXR,2022-12-01,410.58
LOG-0012564,0201-OAMXR,2022-11-01,328.28
LOG-0012565,0201-OAMXR,2022-10-01,396.23
LOG-0012566,0201-OAMXR,2022-09-01,407.41
LOG-0012567,0201-OAMXR,2022-08-01,386.24
LOG-0012568,0201-OAMXR,2022-07-01,374.59
LOG-0012569,0201-OAMXR,2022-06-01,485.77
LOG-0012570,0201-OAMXR,2022-05-01,596.25
LOG-0012571,0201-OAMXR,2022-04-01,364.01
LOG-0012572,0201-OAMXR,2022-03-01,359.02
LOG-0012573,0201-OAMXR,2022-02-01,476.52
LOG-0012574,0201-OAMXR,2022-01-01,425.56
LOG-0012575,0201-OAMXR,2021-12-01,414.59
LOG-0012576,0201-OAMXR,2021-11-01,440.98
LOG-0012577,0201-OAMXR,2021-10-01,392.51
LOG-0012578,0201-OAMXR,2021-09-01,337.38
LOG-0012579,0201-OAMXR,2021-08-01,360.28
LOG-0012580,0201-OAMXR,2021-07-01,405.81
LOG-0012581,0201-OAMXR,2021-06-01,274.03
LOG-0012582,0201-OAMXR,2021-05-01,360.74
LOG-0012583,0201-OAMXR,2021-04-01,280.36
LOG-0012584,0201-OAMXR,2021-03-01,447.34
LOG-0012585,0201-OAMXR,2021-02-01,611.8
LOG-0012586,0201-OAMXR,2021-01-01,405.12
LOG-0012587,0201-OAMXR,2020-12-01,425.1
LOG-0012588,0201-OAMXR,2020-11-01,466.31
LOG-0012589,0201-OAMXR,2020-10-01,552.21
LOG-0012590,0201-OAMXR,2020-09-01,451.81
LOG-0012591,0201-OAMXR,2020-08-01,479.36
LOG-0012592,0201-OAMXR,2020-07-01,364.95
LOG-0012593,0201-OAMXR,2020-06-01,430.84
LOG-0012594,0201-OAMXR,2020-05-01,494.48
LOG-0012595,0201-OAMXR,2020-04-01,362.67
LOG-0012596,0201-OAMXR,2020-03-01,487.45
LOG-0012597,0201-OAMXR,2020-02-01,372.92
LOG-0012598,9752-ZNQUT,2025-11-01,59.48
LOG-0012599,3722-WPXTK,2025-11-01,43.69
LOG-0012600,9845-PEEKO,2025-11-01,354.22
LOG-0012601,9845-PEEKO,2025-10-01,276.48
LOG-0012602,9845-PEEKO,2025-09-01,398.09
LOG-0012603,9845-PEEKO,2025-08-01,336.62
LOG-0012604,9845-PEEKO,2025-07-01,200.34
LOG-0012605,9845-PEEKO,2025-06-01,163.31
LOG-0012606,9845-PEEKO,2025-05-01,243.14
LOG-0012607,9845-PEEKO,2025-04-01,210.86
LOG-0012608,9845-PEEKO,2025-03-01,279.39
LOG-0012609,9845-PEEKO,2025-02-01,260.39
LOG-0012610,9845-PEEKO,2025-01-01,248.02
LOG-0012611,9845-PEEKO,2024-12-01,145.42
LOG-0012612,9845-PEEKO,2024-11-01,341.26
LOG-0012613,9845-PEEKO,2024-10-01,251.25
LOG-0012614,9845-PEEKO,2024-09-01,277.47
LOG-0012615,9845-PEEKO,2024-08-01,257.99
LOG-0012616,9845-PEEKO,2024-07-01,170.76
LOG-0012617,9845-PEEKO,2024-06-01,304.15
LOG-0012618,9845-PEEKO,2024-05-01,164.19
LOG-0012619,9845-PEEKO,2024-04-01,204.84
LOG-0012620,9845-PEEKO,2024-03-01,298.35
LOG-0012621,9845-PEEKO,2024-02-01,246.97
LOG-0012622,9845-PEEKO,2024-01-01,293.92
LOG-0012623,9845-PEEKO,2023-12-01,289.41
LOG-0012624,9845-PEEKO,2023-11-01,357.41
LOG-0012625,9845-PEEKO,2023-10-01,154.74
LOG-0012626,9845-PEEKO,2023-09-01,291.61
LOG-0012627,9845-PEEKO,2023-08-01,313.65
LOG-0012628,9845-PEEKO,2023-07-01,299.09
LOG-0012629,9845-PEEKO,2023-06-01,327.49
LOG-0012630,9845-PEEKO,2023-05-01,431.4
LOG-0012631,9845-PEEKO,2023-04-01,413.67
LOG-0012632,9845-PEEKO,2023-03-01,311.35
LOG-0012633,9845-PEEKO,2023-02-01,350.17
LOG-0012634,9845-PEEKO,2023-01-01,235.79
LOG-0012635,9845-PEEKO,2022-12-01,368.82
LOG-0012636,9845-PEEKO,2022-11-01,242.27
LOG-0012637,9845-PEEKO,2022-10-01,177.33
LOG-0012638,9845-PEEKO,2022-09-01,292.24
LOG-0012639,9845-PEEKO,2022-08-01,323.82
LOG-0012640,9845-PEEKO,2022-07-01,228.42
LOG-0012641,9845-PEEKO,2022-06-01,334.61
LOG-0012642,9845-PEEKO,2022-05-01,222.69
LOG-0012643,9845-PEEKO,2022-04-01,235.28
LOG-0012644,9845-PEEKO,2022-03-01,254.81
LOG-0012645,9845-PEEKO,2022-02-01,147.8
LOG-0012646,9845-PEEKO,2022-01-01,245.77
LOG-0012647,9845-PEEKO,2021-12-01,293.96
LOG-0012648,9845-PEEKO,2021-11-01,284.18
LOG-0012649,9845-PEEKO,2021-10-01,237.87
LOG-0012650,9845-PEEKO,2021-09-01,281.88
LOG-0012651,9845-PEEKO,2021-08-01,268.56
LOG-0012652,9845-PEEKO,2021-07-01,238.24
LOG-0012653,9845-PEEKO,2021-06-01,353.23
LOG-0012654,9845-PEEKO,2021-05-01,235.11
LOG-0012655,9845-PEEKO,2021-04-01,418.9
LOG-0012656,9845-PEEKO,2021-03-01,270.32
LOG-0012657,9845-PEEKO,2021-02-01,329.75
LOG-0012658,9845-PEEKO,2021-01-01,348.18
LOG-0012659,1625-JAIIY,2025-11-01,33.99
LOG-0012660,1625-JAIIY,2025-10-01,49.1
LOG-0012661,1625-JAIIY,2025-09-01,354.66
LOG-0012662,1625-JAIIY,2025-08-01,361.86
LOG-0012663,1625-JAIIY,2025-07-01,283.74
LOG-0012664,1625-JAIIY,2025-06-01,216.06
LOG-0012665,1625-JAIIY,2025-05-01,203.16
LOG-0012666,1625-JAIIY,2025-04-01,299.76
LOG-0012667,1625-JAIIY,2025-03-01,332.91
LOG-0012668,1625-JAIIY,2025-02-01,333.8
LOG-0012669,1625-JAIIY,2025-01-01,403.9
LOG-0012670,1625-JAIIY,2024-12-01,373.61
LOG-0012671,1625-JAIIY,2024-11-01,381.92
LOG-0012672,1625-JAIIY,2024-10-01,391.12
LOG-0012673,1625-JAIIY,2024-09-01,352.03
LOG-0012674,1625-JAIIY,2024-08-01,212.06
LOG-0012675,1625-JAIIY,2024-07-01,307.14
LOG-0012676,1625-JAIIY,2024-06-01,447.16
LOG-0012677,1625-JAIIY,2024-05-01,321.84
LOG-0012678,1625-JAIIY,2024-04-01,166.3
LOG-0012679,1625-JAIIY,2024-03-01,338.52
LOG-0012680,1625-JAIIY,2024-02-01,469.73
LOG-0012681,1625-JAIIY,2024-01-01,254.95
LOG-0012682,1625-JAIIY,2023-12-01,266.08
LOG-0012683,1625-JAIIY,2023-11-01,278.93
LOG-0012684,1625-JAIIY,2023-10-01,275.68
LOG-0012685,1625-JAIIY,2023-09-01,362.67
LOG-0012686,1625-JAIIY,2023-08-01,240.95
LOG-0012687,1625-JAIIY,2023-07-01,397.81
LOG-0012688,1625-JAIIY,2023-06-01,369.92
LOG-0012689,1625-JAIIY,2023-05-01,130.92
LOG-0012690,1625-JAIIY,2023-04-01,327.69
LOG-0012691,1625-JAIIY,2023-03-01,227.96
LOG-0012692,1625-JAIIY,2023-02-01,343.31
LOG-0012693,1625-JAIIY,2023-01-01,331.73
LOG-0012694,1625-JAIIY,2022-12-01,308.0
LOG-0012695,1625-JAIIY,2022-11-01,437.3
LOG-0012696,1625-JAIIY,2022-10-01,345.2
LOG-0012697,1625-JAIIY,2022-09-01,255.34
LOG-0012698,1625-JAIIY,2022-08-01,401.81
LOG-0012699,1625-JAIIY,2022-07-01,245.64
LOG-0012700,1625-JAIIY,2022-06-01,328.61
LOG-0012701,1625-JAIIY,2022-05-01,392.04
LOG-0012702,1625-JAIIY,2022-04-01,437.09
LOG-0012703,1625-JAIIY,2022-03-01,447.59
LOG-0012704,1625-JAIIY,2022-02-01,323.68
LOG-0012705,1625-JAIIY,2022-01-01,303.62
LOG-0012706,1625-JAIIY,2021-12-01,383.7
LOG-0012707,1625-JAIIY,2021-11-01,376.12
LOG-0012708,1625-JAIIY,2021-10-01,383.8
LOG-0012709,1625-JAIIY,2021-09-01,395.52
LOG-0012710,1625-JAIIY,2021-08-01,418.16
LOG-0012711,1625-JAIIY,2021-07-01,371.09
LOG-0012712,1625-JAIIY,2021-06-01,408.81
LOG-0012713,1625-JAIIY,2021-05-01,268.89
LOG-0012714,1625-JAIIY,2021-04-01,258.36
LOG-0012715,1625-JAIIY,2021-03-01,368.24
LOG-0012716,1625-JAIIY,2021-02-01,261.29
LOG-0012717,1625-JAIIY,2021-01-01,287.49
LOG-0012718,1625-JAIIY,2020-12-01,340.64
LOG-0012719,1625-JAIIY,2020-11-01,406.59
LOG-0012720,1625-JAIIY,2020-10-01,295.98
LOG-0012721,1625-JAIIY,2020-09-01,394.23
LOG-0012722,1625-JAIIY,2020-08-01,271.56
LOG-0012723,1625-JAIIY,2020-07-01,395.2
LOG-0012724,1625-JAIIY,2020-06-01,454.82
LOG-0012725,1625-JAIIY,2020-05-01,274.23
LOG-0012726,1625-JAIIY,2020-04-01,486.68
LOG-0012727,9651-GTSAQ,2025-11-01,43.35
LOG-0012728,9651-GTSAQ,2025-10-01,24.67
LOG-0012729,9651-GTSAQ,2025-09-01,452.15
LOG-0012730,9651-GTSAQ,2025-08-01,372.97
LOG-0012731,9651-GTSAQ,2025-07-01,386.88
LOG-0012732,9651-GTSAQ,2025-06-01,512.88
LOG-0012733,9651-GTSAQ,2025-05-01,452.59
LOG-0012734,9651-GTSAQ,2025-04-01,409.54
LOG-0012735,9651-GTSAQ,2025-03-01,397.22
LOG-0012736,9651-GTSAQ,2025-02-01,349.08
LOG-0012737,9651-GTSAQ,2025-01-01,388.32
LOG-0012738,9651-GTSAQ,2024-12-01,440.72
LOG-0012739,9651-GTSAQ,2024-11-01,500.9
LOG-0012740,9651-GTSAQ,2024-10-01,445.38
LOG-0012741,9651-GTSAQ,2024-09-01,414.71
LOG-0012742,9651-GTSAQ,2024-08-01,399.99
LOG-0012743,9651-GTSAQ,2024-07-01,391.79
LOG-0012744,9651-GTSAQ,2024-06-01,394.37
LOG-0012745,9651-GTSAQ,2024-05-01,466.14
LOG-0012746,9651-GTSAQ,2024-04-01,370.74
LOG-0012747,9651-GTSAQ,2024-03-01,269.19
LOG-0012748,9651-GTSAQ,2024-02-01,460.24
LOG-0012749,9651-GTSAQ,2024-01-01,440.8
LOG-0012750,9651-GTSAQ,2023-12-01,353.51
LOG-0012751,9651-GTSAQ,2023-11-01,442.71
LOG-0012752,9651-GTSAQ,2023-10-01,372.31
LOG-0012753,9651-GTSAQ,2023-09-01,370.06
LOG-0012754,9651-GTSAQ,2023-08-01,519.01
LOG-0012755,9651-GTSAQ,2023-07-01,393.33
LOG-0012756,9651-GTSAQ,2023-06-01,419.63
LOG-0012757,9651-GTSAQ,2023-05-01,434.03
LOG-0012758,9651-GTSAQ,2023-04-01,377.49
LOG-0012759,9651-GTSAQ,2023-03-01,348.18
LOG-0012760,9651-GTSAQ,2023-02-01,263.7
LOG-0012761,9651-GTSAQ,2023-01-01,528.84
LOG-0012762,9651-GTSAQ,2022-12-01,318.78
LOG-0012763,9651-GTSAQ,2022-11-01,386.54
LOG-0012764,9651-GTSAQ,2022-10-01,456.4
LOG-0012765,9651-GTSAQ,2022-09-01,230.06
LOG-0012766,9651-GTSAQ,2022-08-01,342.56
LOG-0012767,9651-GTSAQ,2022-07-01,335.78
LOG-0012768,9651-GTSAQ,2022-06-01,378.64
LOG-0012769,9651-GTSAQ,2022-05-01,480.13
LOG-0012770,9651-GTSAQ,2022-04-01,378.8
LOG-0012771,9651-GTSAQ,2022-03-01,404.47
LOG-0012772,9651-GTSAQ,2022-02-01,374.92
LOG-0012773,9651-GTSAQ,2022-01-01,467.04
LOG-0012774,9651-GTSAQ,2021-12-01,289.48
LOG-0012775,9651-GTSAQ,2021-11-01,349.28
LOG-0012776,9651-GTSAQ,2021-10-01,334.28
LOG-0012777,9651-GTSAQ,2021-09-01,373.54
LOG-0012778,9651-GTSAQ,2021-08-01,405.51
LOG-0012779,9651-GTSAQ,2021-07-01,456.33
LOG-0012780,4480-QQRHC,2025-11-01,398.41
LOG-0012781,4480-QQRHC,2025-10-01,185.41
LOG-0012782,4480-QQRHC,2025-09-01,382.42
LOG-0012783,4480-QQRHC,2025-08-01,293.82
LOG-0012784,4480-QQRHC,2025-07-01,232.0
LOG-0012785,4480-QQRHC,2025-06-01,380.49
LOG-0012786,4480-QQRHC,2025-05-01,246.74
LOG-0012787,4480-QQRHC,2025-04-01,188.53
LOG-0012788,2272-UOINI,2025-11-01,137.24
LOG-0012789,2272-UOINI,2025-10-01,182.36
LOG-0012790,2272-UOINI,2025-09-01,176.73
LOG-0012791,2272-UOINI,2025-08-01,173.44
LOG-0012792,2272-UOINI,2025-07-01,159.51
LOG-0012793,2272-UOINI,2025-06-01,175.18
LOG-0012794,2272-UOINI,2025-05-01,168.74
LOG-0012795,0139-IVFJG,2025-11-01,326.87
LOG-0012796,0139-IVFJG,2025-10-01,227.32
LOG-0012797,3404-JNXAX,2025-11-01,236.39
LOG-0012798,3404-JNXAX,2025-10-01,288.53
LOG-0012799,3404-JNXAX,2025-09-01,206.52
LOG-0012800,3404-JNXAX,2025-08-01,309.09
LOG-0012801,3404-JNXAX,2025-07-01,309.68
LOG-0012802,3404-JNXAX,2025-06-01,321.94
LOG-0012803,3404-JNXAX,2025-05-01,313.37
LOG-0012804,3404-JNXAX,2025-04-01,293.6
LOG-0012805,3404-JNXAX,2025-03-01,328.74
LOG-0012806,3404-JNXAX,2025-02-01,321.5
LOG-0012807,3404-JNXAX,2025-01-01,245.98
LOG-0012808,3404-JNXAX,2024-12-01,305.18
LOG-0012809,3404-JNXAX,2024-11-01,256.08
LOG-0012810,3404-JNXAX,2024-10-01,290.89
LOG-0012811,3404-JNXAX,2024-09-01,341.0
LOG-0012812,3404-JNXAX,2024-08-01,225.52
LOG-0012813,3404-JNXAX,2024-07-01,102.07
LOG-0012814,3404-JNXAX,2024-06-01,209.84
LOG-0012815,3404-JNXAX,2024-05-01,207.87
LOG-0012816,3404-JNXAX,2024-04-01,167.88
LOG-0012817,3404-JNXAX,2024-03-01,280.62
LOG-0012818,3404-JNXAX,2024-02-01,285.97
LOG-0012819,3404-JNXAX,2024-01-01,372.54
LOG-0012820,3404-JNXAX,2023-12-01,304.62
LOG-0012821,3404-JNXAX,2023-11-01,308.31
LOG-0012822,3404-JNXAX,2023-10-01,236.64
LOG-0012823,3404-JNXAX,2023-09-01,233.56
LOG-0012824,3404-JNXAX,2023-08-01,307.55
LOG-0012825,3404-JNXAX,2023-07-01,320.82
LOG-0012826,3404-JNXAX,2023-06-01,345.44
LOG-0012827,3404-JNXAX,2023-05-01,248.62
