change_id,customerID,data_evento,tipo_alteracao,servico
CHG-002198,1635-FJFCC,2025-06-04,ADD,DSL
CHG-002199,2499-AJYUA,2019-12-03,ADD,Fiber optic
CHG-002200,2499-AJYUA,2022-12-20,ADD,OnlineBackup
CHG-002201,2499-AJYUA,2020-11-24,ADD,DeviceProtection
CHG-002202,2499-AJYUA,2024-10-09,ADD,TechSupport
CHG-002203,2499-AJYUA,2023-08-16,ADD,StreamingTV
CHG-002204,2499-AJYUA,2024-12-17,ADD,StreamingMovies
CHG-002205,6919-ELBGL,2019-12-03,ADD,Fiber optic
CHG-002206,6919-ELBGL,2025-02-23,ADD,OnlineSecurity
CHG-002207,6919-ELBGL,2022-07-01,ADD,OnlineBackup
CHG-002208,6919-ELBGL,2022-10-14,ADD,DeviceProtection
CHG-002209,6919-ELBGL,2024-11-28,ADD,TechSupport
CHG-002210,6919-ELBGL,2020-07-12,ADD,StreamingTV
CHG-002211,6919-ELBGL,2020-12-18,ADD,StreamingMovies
CHG-002212,3966-HRMZA,2025-08-03,ADD,Fiber optic
CHG-002213,3966-HRMZA,2025-10-15,ADD,DeviceProtection
CHG-002214,8405-IGQFX,2020-08-29,ADD,Fiber optic
CHG-002215,8405-IGQFX,2022-07-11,ADD,DeviceProtection
CHG-002216,8405-IGQFX,2021-05-23,ADD,TechSupport
CHG-002217,8405-IGQFX,2021-06-23,ADD,StreamingTV
CHG-002218,8224-IVVPA,2023-08-14,ADD,DSL
CHG-002219,8224-IVVPA,2025-01-25,ADD,OnlineSecurity
CHG-002220,8224-IVVPA,2025-02-04,ADD,OnlineBackup
CHG-002221,9477-LGWQI,2020-02-01,ADD,DSL
CHG-002222,9477-LGWQI,2025-06-08,ADD,OnlineSecurity
CHG-002223,9477-LGWQI,2024-07-16,ADD,OnlineBackup
CHG-002224,9477-LGWQI,2024-10-22,ADD,DeviceProtection
CHG-002225,9477-LGWQI,2022-12-30,ADD,StreamingTV
CHG-002226,9477-LGWQI,2020-05-30,ADD,StreamingMovies
CHG-002227,1410-RSCMR,2025-04-05,ADD,DSL
CHG-002228,1410-RSCMR,2025-09-24,ADD,OnlineSecurity
CHG-002229,1410-RSCMR,2025-06-16,ADD,DeviceProtection
CHG-002230,1410-RSCMR,2025-04-17,ADD,TechSupport
CHG-002231,1410-RSCMR,2025-04-10,ADD,StreamingMovies
CHG-002232,0139-IVFJG,2025-09-02,ADD,Fiber optic
CHG-002233,0139-IVFJG,2025-10-17,ADD,OnlineSecurity
CHG-002234,0139-IVFJG,2025-10-11,ADD,OnlineBackup
CHG-002235,0139-IVFJG,2025-09-09,ADD,StreamingTV
CHG-002236,6683-VLCTZ,2024-03-11,ADD,Fiber optic
CHG-002237,6683-VLCTZ,2025-05-08,ADD,DeviceProtection
CHG-002238,6683-VLCTZ,2025-03-02,ADD,StreamingTV
CHG-002239,6683-VLCTZ,2025-06-12,ADD,StreamingMovies
CHG-002240,6683-VLCTZ,2025-09-07,REMOVE,StreamingTV
CHG-002241,2189-WWOEW,2024-08-08,ADD,Fiber optic
CHG-002242,2189-WWOEW,2025-08-02,ADD,OnlineBackup
CHG-002243,2189-WWOEW,2025-01-17,ADD,StreamingMovies
CHG-002244,5684-FJVYR,2019-12-03,ADD,Fiber optic
CHG-002245,5684-FJVYR,2021-08-06,ADD,OnlineSecurity
CHG-002246,5684-FJVYR,2022-06-25,ADD,OnlineBackup
CHG-002247,5684-FJVYR,2024-12-20,ADD,TechSupport
CHG-002248,1894-IGFSG,2024-01-11,ADD,Fiber optic
CHG-002249,1894-IGFSG,2025-01-06,ADD,StreamingTV
CHG-002250,1894-IGFSG,2025-05-23,ADD,StreamingMovies
CHG-002251,1894-IGFSG,2025-09-03,REMOVE,StreamingTV
CHG-002252,7379-POKDZ,2025-08-03,ADD,Fiber optic
CHG-002253,1266-NZYUI,2019-12-03,ADD,DSL
CHG-002254,1266-NZYUI,2023-02-26,ADD,OnlineSecurity
CHG-002255,1266-NZYUI,2020-11-11,ADD,DeviceProtection
CHG-002256,1266-NZYUI,2020-05-05,ADD,TechSupport
CHG-002257,4718-DHSMV,2024-12-06,ADD,DSL
CHG-002258,4718-DHSMV,2025-06-29,ADD,StreamingTV
CHG-002259,5175-WLYXL,2024-01-11,ADD,Fiber optic
CHG-002260,5175-WLYXL,2024-06-22,ADD,OnlineBackup
CHG-002261,8728-SKJLR,2022-06-20,ADD,Fiber optic
CHG-002262,8728-SKJLR,2022-10-02,ADD,TechSupport
CHG-002263,3137-NYQQI,2024-06-09,ADD,DSL
CHG-002264,3137-NYQQI,2024-09-13,ADD,OnlineSecurity
CHG-002265,3137-NYQQI,2025-02-21,ADD,OnlineBackup
CHG-002266,3137-NYQQI,2025-05-23,ADD,StreamingMovies
CHG-002267,0236-HFWSV,2024-08-08,ADD,Fiber optic
CHG-002268,0236-HFWSV,2025-06-12,ADD,StreamingTV
CHG-002269,0236-HFWSV,2025-03-01,ADD,StreamingMovies
CHG-002270,5842-POCOP,2025-06-04,ADD,Fiber optic
CHG-002271,5842-POCOP,2025-06-09,ADD,OnlineSecurity
CHG-002272,5842-POCOP,2025-07-09,ADD,DeviceProtection
CHG-002273,5842-POCOP,2025-07-28,ADD,StreamingMovies
CHG-002274,5842-POCOP,2025-09-25,REMOVE,OnlineSecurity
CHG-002275,2037-XJFUP,2023-02-15,ADD,Fiber optic
CHG-002276,2037-XJFUP,2025-09-22,ADD,DeviceProtection
CHG-002277,2037-XJFUP,2023-11-25,ADD,StreamingTV
CHG-002278,2037-XJFUP,2023-11-19,ADD,StreamingMovies
CHG-002279,8823-RLPWL,2019-12-03,ADD,Fiber optic
CHG-002280,8823-RLPWL,2022-01-11,ADD,OnlineSecurity
CHG-002281,8823-RLPWL,2020-02-28,ADD,OnlineBackup
CHG-002282,8823-RLPWL,2021-08-03,ADD,DeviceProtection
CHG-002283,8823-RLPWL,2020-05-12,ADD,StreamingTV
CHG-002284,8823-RLPWL,2025-07-25,ADD,StreamingMovies
CHG-002285,9505-SQFSW,2025-08-03,ADD,DSL
CHG-002286,9505-SQFSW,2025-08-25,ADD,OnlineBackup
CHG-002287,9505-SQFSW,2025-09-11,ADD,StreamingMovies
CHG-002288,7314-OXENN,2025-09-02,ADD,Fiber optic
CHG-002289,7314-OXENN,2025-09-07,ADD,OnlineBackup
CHG-002290,3758-CKOQL,2020-12-27,ADD,Fiber optic
CHG-002291,3758-CKOQL,2021-04-23,ADD,OnlineSecurity
CHG-002292,3758-CKOQL,2021-06-16,ADD,OnlineBackup
CHG-002293,3758-CKOQL,2022-04-20,ADD,DeviceProtection
CHG-002294,3758-CKOQL,2023-09-22,ADD,TechSupport
CHG-002295,3758-CKOQL,2023-01-06,ADD,StreamingMovies
CHG-002296,0322-CHQRU,2025-09-02,ADD,DSL
CHG-002297,5676-CFLYY,2020-01-02,ADD,DSL
CHG-002298,5676-CFLYY,2021-09-22,ADD,OnlineBackup
CHG-002299,5676-CFLYY,2023-09-13,ADD,TechSupport
CHG-002300,5676-CFLYY,2023-12-05,ADD,StreamingTV
CHG-002301,5676-CFLYY,2023-12-01,ADD,StreamingMovies
CHG-002302,7521-AFHAB,2025-06-04,ADD,DSL
CHG-002303,0285-INHLN,2023-08-14,ADD,DSL
CHG-002304,0285-INHLN,2024-01-16,ADD,OnlineSecurity
CHG-002305,0285-INHLN,2024-04-06,ADD,OnlineBackup
CHG-002306,4678-DVQEO,2025-10-02,ADD,DSL
CHG-002307,4678-DVQEO,2025-10-12,ADD,TechSupport
CHG-002308,5125-CNDSP,2020-08-29,ADD,DSL
CHG-002309,5125-CNDSP,2023-04-03,ADD,OnlineSecurity
CHG-002310,5125-CNDSP,2025-03-28,ADD,OnlineBackup
CHG-002311,5125-CNDSP,2021-08-19,ADD,TechSupport
CHG-002312,0691-IFBQW,2022-01-21,ADD,Fiber optic
CHG-002313,0691-IFBQW,2025-10-27,ADD,OnlineSecurity
CHG-002314,0691-IFBQW,2023-02-08,ADD,OnlineBackup
CHG-002315,0691-IFBQW,2024-10-19,ADD,DeviceProtection
CHG-002316,0691-IFBQW,2024-11-17,ADD,StreamingTV
CHG-002317,0691-IFBQW,2022-07-15,ADD,StreamingMovies
CHG-002318,4992-LTJNE,2019-12-03,ADD,DSL
CHG-002319,4992-LTJNE,2024-09-06,ADD,OnlineSecurity
CHG-002320,2202-OUTMO,2023-01-16,ADD,DSL
CHG-002321,2202-OUTMO,2023-06-27,ADD,OnlineSecurity
CHG-002322,2202-OUTMO,2024-06-30,ADD,TechSupport
CHG-002323,0810-BDHAW,2023-11-12,ADD,DSL
CHG-002324,0810-BDHAW,2025-05-28,ADD,OnlineSecurity
CHG-002325,0810-BDHAW,2025-05-15,ADD,OnlineBackup
CHG-002326,0810-BDHAW,2024-03-03,ADD,StreamingTV
CHG-002327,0810-BDHAW,2025-02-21,ADD,StreamingMovies
CHG-002328,0229-LFJAF,2019-12-03,ADD,DSL
CHG-002329,0229-LFJAF,2023-11-17,ADD,OnlineSecurity
CHG-002330,0229-LFJAF,2025-02-28,ADD,OnlineBackup
CHG-002331,0229-LFJAF,2025-09-28,ADD,DeviceProtection
CHG-002332,0229-LFJAF,2020-02-19,ADD,TechSupport
CHG-002333,7131-ZQZNK,2020-11-27,ADD,DSL
CHG-002334,7131-ZQZNK,2021-06-26,ADD,OnlineSecurity
CHG-002335,7131-ZQZNK,2022-04-18,ADD,DeviceProtection
CHG-002336,7131-ZQZNK,2023-05-25,ADD,TechSupport
CHG-002337,7131-ZQZNK,2021-01-16,ADD,StreamingTV
CHG-002338,7131-ZQZNK,2021-02-22,ADD,StreamingMovies
CHG-002339,3442-ZHHCC,2020-04-01,ADD,DSL
CHG-002340,3442-ZHHCC,2025-01-08,ADD,OnlineSecurity
CHG-002341,3442-ZHHCC,2020-08-19,ADD,OnlineBackup
CHG-002342,3442-ZHHCC,2020-11-08,ADD,DeviceProtection
CHG-002343,3442-ZHHCC,2022-05-17,ADD,StreamingMovies
CHG-002344,9871-ELEYA,2023-01-16,ADD,DSL
CHG-002345,9871-ELEYA,2024-04-26,ADD,OnlineSecurity
CHG-002346,9871-ELEYA,2025-04-04,ADD,DeviceProtection
CHG-002347,9871-ELEYA,2023-09-03,ADD,TechSupport
CHG-002348,9871-ELEYA,2023-07-12,ADD,StreamingTV
CHG-002349,4257-GAESD,2025-05-05,ADD,DSL
CHG-002350,4257-GAESD,2025-07-23,ADD,StreamingTV
CHG-002351,4257-GAESD,2025-05-08,ADD,StreamingMovies
CHG-002352,5173-WXOQV,2025-09-02,ADD,DSL
CHG-002353,5173-WXOQV,2025-10-01,ADD,OnlineBackup
CHG-002354,5173-WXOQV,2025-09-02,ADD,TechSupport
CHG-002355,5173-WXOQV,2025-09-27,ADD,StreamingMovies
CHG-002356,2040-OBMLJ,2023-04-16,ADD,Fiber optic
CHG-002357,2040-OBMLJ,2023-11-15,ADD,TechSupport
CHG-002358,3009-JWMPU,2020-09-28,ADD,Fiber optic
CHG-002359,3009-JWMPU,2022-10-18,ADD,DeviceProtection
CHG-002360,3009-JWMPU,2023-12-07,ADD,StreamingTV
CHG-002361,3009-JWMPU,2020-12-24,ADD,StreamingMovies
CHG-002362,3009-JWMPU,2025-09-24,REMOVE,StreamingTV
CHG-002363,5671-RQRLP,2020-02-01,ADD,Fiber optic
CHG-002364,1450-GALXR,2025-01-05,ADD,Fiber optic
CHG-002365,1450-GALXR,2025-03-18,ADD,TechSupport
CHG-002366,1450-GALXR,2025-06-02,ADD,StreamingTV
CHG-002367,1450-GALXR,2025-09-29,ADD,StreamingMovies
CHG-002368,3174-AKMAS,2022-01-21,ADD,DSL
CHG-002369,3174-AKMAS,2024-04-19,ADD,OnlineBackup
CHG-002370,3174-AKMAS,2025-06-05,ADD,TechSupport
CHG-002371,3174-AKMAS,2024-01-27,ADD,StreamingTV
CHG-002372,3138-BKYAV,2025-05-05,ADD,Fiber optic
CHG-002373,3138-BKYAV,2025-06-07,ADD,OnlineBackup
CHG-002374,3138-BKYAV,2025-10-06,ADD,StreamingTV
CHG-002375,9926-PJHDQ,2019-12-03,ADD,DSL
CHG-002376,9926-PJHDQ,2024-04-12,ADD,DeviceProtection
CHG-002377,9926-PJHDQ,2019-12-25,ADD,StreamingTV
CHG-002378,9926-PJHDQ,2023-04-28,ADD,StreamingMovies
CHG-002379,7382-DFJTU,2024-05-10,ADD,DSL
CHG-002380,7382-DFJTU,2025-04-13,ADD,DeviceProtection
CHG-002381,7382-DFJTU,2025-02-02,ADD,TechSupport
CHG-002382,2798-NYLMZ,2020-01-02,ADD,Fiber optic
CHG-002383,2798-NYLMZ,2024-12-02,ADD,OnlineSecurity
CHG-002384,2798-NYLMZ,2021-05-04,ADD,DeviceProtection
CHG-002385,2798-NYLMZ,2020-09-03,ADD,TechSupport
CHG-002386,2798-NYLMZ,2020-04-10,ADD,StreamingTV
CHG-002387,2798-NYLMZ,2024-12-06,ADD,StreamingMovies
CHG-002388,4289-DTDKW,2022-07-20,ADD,Fiber optic
CHG-002389,4289-DTDKW,2024-08-21,ADD,OnlineBackup
CHG-002390,4289-DTDKW,2024-06-01,ADD,StreamingTV
CHG-002391,4289-DTDKW,2025-07-21,ADD,StreamingMovies
CHG-002392,1820-TQVEV,2025-10-02,ADD,Fiber optic
CHG-002393,2239-JALAW,2021-01-26,ADD,Fiber optic
CHG-002394,2239-JALAW,2021-10-25,ADD,OnlineBackup
CHG-002395,2239-JALAW,2024-02-17,ADD,DeviceProtection
CHG-002396,2239-JALAW,2021-08-30,ADD,StreamingTV
CHG-002397,2239-JALAW,2025-01-19,ADD,StreamingMovies
CHG-002398,2239-JALAW,2025-09-11,REMOVE,StreamingTV
CHG-002399,4853-RULSV,2020-02-01,ADD,Fiber optic
CHG-002400,4853-RULSV,2020-10-12,ADD,OnlineSecurity
CHG-002401,4853-RULSV,2025-07-08,ADD,TechSupport
CHG-002402,4853-RULSV,2020-10-01,ADD,StreamingTV
CHG-002403,4853-RULSV,2021-08-11,ADD,StreamingMovies
CHG-002404,4853-RULSV,2025-09-05,REMOVE,TechSupport
CHG-002405,3551-GAEGL,2023-01-16,ADD,DSL
CHG-002406,3551-GAEGL,2025-09-26,ADD,OnlineSecurity
CHG-002407,3196-NVXLZ,2023-10-13,ADD,Fiber optic
CHG-002408,3196-NVXLZ,2024-06-16,ADD,StreamingTV
CHG-002409,6275-YDUVO,2025-09-02,ADD,Fiber optic
CHG-002410,6275-YDUVO,2025-10-10,ADD,DeviceProtection
CHG-002411,6275-YDUVO,2025-10-25,ADD,StreamingMovies
CHG-002412,0036-IHMOT,2021-04-26,ADD,Fiber optic
CHG-002413,0036-IHMOT,2021-09-28,ADD,OnlineBackup
CHG-002414,0036-IHMOT,2021-08-24,ADD,DeviceProtection
CHG-002415,0036-IHMOT,2024-01-29,ADD,TechSupport
CHG-002416,0036-IHMOT,2024-09-24,ADD,StreamingTV
CHG-002417,0036-IHMOT,2025-09-15,ADD,StreamingMovies
CHG-002418,0115-TFERT,2024-02-10,ADD,Fiber optic
CHG-002419,0115-TFERT,2025-02-23,ADD,OnlineBackup
CHG-002420,0115-TFERT,2024-04-12,ADD,DeviceProtection
CHG-002421,0115-TFERT,2024-11-28,ADD,TechSupport
CHG-002422,0115-TFERT,2025-02-08,ADD,StreamingTV
CHG-002423,0115-TFERT,2024-09-06,ADD,StreamingMovies
CHG-002424,4178-EGMON,2020-02-01,ADD,Fiber optic
CHG-002425,4178-EGMON,2021-11-21,ADD,OnlineSecurity
CHG-002426,4178-EGMON,2020-06-23,ADD,OnlineBackup
CHG-002427,4178-EGMON,2022-05-09,ADD,TechSupport
CHG-002428,4220-TINQT,2020-10-28,ADD,Fiber optic
CHG-002429,4220-TINQT,2021-10-18,ADD,DeviceProtection
CHG-002430,4220-TINQT,2021-08-01,ADD,TechSupport
CHG-002431,4220-TINQT,2022-10-29,ADD,StreamingTV
CHG-002432,4220-TINQT,2023-02-18,ADD,StreamingMovies
CHG-002433,5318-YKDPV,2022-04-21,ADD,DSL
CHG-002434,5318-YKDPV,2025-06-14,ADD,OnlineSecurity
CHG-002435,5318-YKDPV,2023-12-10,ADD,DeviceProtection
CHG-002436,5318-YKDPV,2025-01-21,ADD,TechSupport
CHG-002437,5318-YKDPV,2024-05-05,ADD,StreamingTV
CHG-002438,5318-YKDPV,2025-01-28,ADD,StreamingMovies
CHG-002439,7975-TZMLR,2021-12-22,ADD,Fiber optic
CHG-002440,7975-TZMLR,2022-07-03,ADD,OnlineBackup
CHG-002441,7975-TZMLR,2024-07-20,ADD,DeviceProtection
CHG-002442,7975-TZMLR,2025-10-22,ADD,StreamingTV
CHG-002443,7975-TZMLR,2025-10-19,ADD,StreamingMovies
CHG-002444,0295-QVKPB,2025-06-04,ADD,DSL
CHG-002445,0295-QVKPB,2025-07-03,ADD,DeviceProtection
CHG-002446,0295-QVKPB,2025-07-14,ADD,TechSupport
CHG-002447,0295-QVKPB,2025-07-21,ADD,StreamingTV
CHG-002448,2311-QYMUQ,2024-07-09,ADD,Fiber optic
CHG-002449,2311-QYMUQ,2025-02-14,ADD,OnlineBackup
CHG-002450,2311-QYMUQ,2025-05-29,ADD,DeviceProtection
CHG-002451,2311-QYMUQ,2024-08-22,ADD,StreamingTV
CHG-002452,2311-QYMUQ,2025-09-13,REMOVE,StreamingTV
CHG-002453,3643-AHCFP,2025-04-05,ADD,Fiber optic
CHG-002454,3643-AHCFP,2025-05-09,ADD,StreamingTV
CHG-002455,3643-AHCFP,2025-08-07,ADD,StreamingMovies
CHG-002456,3104-OWCGK,2020-11-27,ADD,Fiber optic
CHG-002457,3104-OWCGK,2024-02-02,ADD,OnlineBackup
CHG-002458,3104-OWCGK,2022-04-21,ADD,DeviceProtection
CHG-002459,3104-OWCGK,2022-10-27,ADD,StreamingTV
CHG-002460,3104-OWCGK,2025-08-20,REMOVE,StreamingTV
CHG-002461,5337-IIWKZ,2023-01-16,ADD,DSL
CHG-002462,5337-IIWKZ,2024-02-10,ADD,DeviceProtection
CHG-002463,5337-IIWKZ,2024-09-10,ADD,TechSupport
CHG-002464,5337-IIWKZ,2023-02-12,ADD,StreamingTV
CHG-002465,9101-BWFSS,2021-09-23,ADD,Fiber optic
CHG-002466,9101-BWFSS,2021-12-07,ADD,OnlineSecurity
CHG-002467,9101-BWFSS,2022-03-01,ADD,OnlineBackup
CHG-002468,9101-BWFSS,2023-07-04,ADD,TechSupport
CHG-002469,9101-BWFSS,2023-07-24,ADD,StreamingTV
CHG-002470,9101-BWFSS,2022-05-26,ADD,StreamingMovies
CHG-002471,9101-BWFSS,2025-08-13,REMOVE,StreamingTV
CHG-002472,3487-EARAT,2020-02-01,ADD,DSL
CHG-002473,3487-EARAT,2023-03-09,ADD,OnlineSecurity
CHG-002474,3487-EARAT,2022-04-03,ADD,OnlineBackup
CHG-002475,3487-EARAT,2022-11-25,ADD,DeviceProtection
CHG-002476,3487-EARAT,2023-09-04,ADD,TechSupport
CHG-002477,3487-EARAT,2021-04-05,ADD,StreamingMovies
CHG-002478,2672-TGEFF,2022-10-18,ADD,Fiber optic
CHG-002479,2672-TGEFF,2025-10-07,ADD,OnlineBackup
CHG-002480,2672-TGEFF,2023-09-30,ADD,StreamingTV
CHG-002481,9231-ZJYAM,2025-07-04,ADD,Fiber optic
CHG-002482,9231-ZJYAM,2025-07-31,ADD,StreamingTV
CHG-002483,9231-ZJYAM,2025-09-09,REMOVE,StreamingTV
CHG-002484,4250-WAROZ,2020-11-27,ADD,Fiber optic
CHG-002485,4250-WAROZ,2021-08-11,ADD,OnlineSecurity
CHG-002486,4250-WAROZ,2024-06-05,ADD,OnlineBackup
CHG-002487,4250-WAROZ,2021-06-25,ADD,StreamingMovies
CHG-002488,8184-WMOFI,2020-09-28,ADD,DSL
CHG-002489,8184-WMOFI,2023-06-24,ADD,OnlineSecurity
CHG-002490,8184-WMOFI,2023-11-16,ADD,DeviceProtection
CHG-002491,8184-WMOFI,2024-10-09,ADD,TechSupport
CHG-002492,8184-WMOFI,2023-12-15,ADD,StreamingMovies
CHG-002493,6982-SSHFK,2025-10-02,ADD,DSL
CHG-002494,6092-QZVPP,2022-11-17,ADD,DSL
CHG-002495,6092-QZVPP,2022-12-04,ADD,OnlineSecurity
CHG-002496,6092-QZVPP,2023-11-26,ADD,DeviceProtection
CHG-002497,6092-QZVPP,2025-07-19,ADD,TechSupport
CHG-002498,6092-QZVPP,2025-07-27,ADD,StreamingTV
CHG-002499,6092-QZVPP,2024-08-17,ADD,StreamingMovies
CHG-002500,0727-BMPLR,2021-04-26,ADD,Fiber optic
CHG-002501,0727-BMPLR,2024-05-11,ADD,DeviceProtection
CHG-002502,0727-BMPLR,2024-11-04,ADD,StreamingTV
CHG-002503,0727-BMPLR,2021-11-05,ADD,StreamingMovies
CHG-002504,0392-BZIUW,2019-12-03,ADD,Fiber optic
CHG-002505,0392-BZIUW,2023-10-20,ADD,OnlineSecurity
CHG-002506,0392-BZIUW,2023-05-11,ADD,DeviceProtection
CHG-002507,0392-BZIUW,2022-04-06,ADD,StreamingTV
CHG-002508,0392-BZIUW,2025-04-18,ADD,StreamingMovies
CHG-002509,6549-NNDYT,2024-10-07,ADD,DSL
CHG-002510,6549-NNDYT,2025-04-05,ADD,OnlineSecurity
CHG-002511,3027-ZTDHO,2025-10-02,ADD,Fiber optic
CHG-002512,3027-ZTDHO,2025-10-04,ADD,StreamingTV
CHG-002513,3027-ZTDHO,2025-10-11,ADD,StreamingMovies
CHG-002514,6916-HIJSE,2020-06-30,ADD,DSL
CHG-002515,6916-HIJSE,2025-03-24,ADD,OnlineSecurity
CHG-002516,6916-HIJSE,2021-09-20,ADD,OnlineBackup
CHG-002517,6916-HIJSE,2020-11-12,ADD,DeviceProtection
CHG-002518,6916-HIJSE,2023-01-18,ADD,TechSupport
CHG-002519,6916-HIJSE,2022-02-27,ADD,StreamingTV
CHG-002520,6916-HIJSE,2020-07-16,ADD,StreamingMovies
CHG-002521,2316-ESMLS,2024-11-06,ADD,DSL
CHG-002522,2316-ESMLS,2024-11-17,ADD,OnlineSecurity
CHG-002523,2316-ESMLS,2025-01-28,ADD,TechSupport
CHG-002524,9778-OGKQZ,2019-12-03,ADD,DSL
CHG-002525,9778-OGKQZ,2023-06-16,ADD,OnlineSecurity
CHG-002526,9778-OGKQZ,2024-01-23,ADD,OnlineBackup
CHG-002527,9778-OGKQZ,2024-09-25,ADD,DeviceProtection
CHG-002528,9778-OGKQZ,2021-01-03,ADD,TechSupport
CHG-002529,9778-OGKQZ,2024-04-06,ADD,StreamingTV
CHG-002530,9778-OGKQZ,2024-08-11,ADD,StreamingMovies
CHG-002531,7408-OFWXJ,2019-12-03,ADD,DSL
CHG-002532,7408-OFWXJ,2024-07-14,ADD,OnlineSecurity
CHG-002533,7408-OFWXJ,2024-12-20,ADD,OnlineBackup
CHG-002534,7408-OFWXJ,2020-08-07,ADD,DeviceProtection
CHG-002535,7408-OFWXJ,2020-07-01,ADD,TechSupport
CHG-002536,7408-OFWXJ,2021-11-18,ADD,StreamingTV
CHG-002537,7408-OFWXJ,2024-11-09,ADD,StreamingMovies
CHG-002538,6007-TCTST,2019-12-03,ADD,Fiber optic
CHG-002539,6007-TCTST,2020-03-17,ADD,OnlineSecurity
CHG-002540,6007-TCTST,2023-01-12,ADD,OnlineBackup
CHG-002541,6007-TCTST,2022-09-15,ADD,DeviceProtection
CHG-002542,6007-TCTST,2019-12-19,ADD,TechSupport
CHG-002543,6007-TCTST,2024-02-20,ADD,StreamingTV
CHG-002544,6007-TCTST,2022-07-02,ADD,StreamingMovies
CHG-002545,2252-NKNSI,2021-07-25,ADD,DSL
CHG-002546,2252-NKNSI,2022-04-07,ADD,OnlineSecurity
CHG-002547,2252-NKNSI,2022-10-06,ADD,OnlineBackup
CHG-002548,2252-NKNSI,2024-08-27,ADD,TechSupport
CHG-002549,2252-NKNSI,2025-10-28,ADD,StreamingTV
CHG-002550,2252-NKNSI,2022-10-25,ADD,StreamingMovies
CHG-002551,7905-TVXTA,2025-06-04,ADD,DSL
CHG-002552,7905-TVXTA,2025-08-08,ADD,OnlineSecurity
CHG-002553,7905-TVXTA,2025-08-23,ADD,TechSupport
CHG-002554,7905-TVXTA,2025-06-08,ADD,StreamingTV
CHG-002555,2382-BCKQJ,2020-09-28,ADD,Fiber optic
CHG-002556,2382-BCKQJ,2024-11-27,ADD,DeviceProtection
CHG-002557,2382-BCKQJ,2022-03-16,ADD,StreamingTV
CHG-002558,2382-BCKQJ,2022-06-24,ADD,StreamingMovies
CHG-002559,8374-UULRV,2019-12-03,ADD,DSL
CHG-002560,8374-UULRV,2023-12-28,ADD,OnlineSecurity
CHG-002561,8374-UULRV,2020-05-24,ADD,OnlineBackup
CHG-002562,8374-UULRV,2023-06-11,ADD,TechSupport
CHG-002563,8374-UULRV,2025-08-22,ADD,StreamingTV
CHG-002564,8374-UULRV,2020-05-26,ADD,StreamingMovies
CHG-002565,2207-NHRJK,2025-10-02,ADD,DSL
CHG-002566,2207-NHRJK,2025-10-10,ADD,OnlineBackup
CHG-002567,3224-DFQNQ,2020-05-31,ADD,Fiber optic
CHG-002568,3224-DFQNQ,2023-01-31,ADD,OnlineSecurity
CHG-002569,3224-DFQNQ,2022-11-21,ADD,OnlineBackup
CHG-002570,3224-DFQNQ,2022-02-21,ADD,TechSupport
CHG-002571,5275-PMFUT,2019-12-03,ADD,DSL
CHG-002572,5275-PMFUT,2022-08-02,ADD,OnlineSecurity
CHG-002573,5275-PMFUT,2020-12-06,ADD,OnlineBackup
CHG-002574,5275-PMFUT,2022-08-17,ADD,DeviceProtection
CHG-002575,5275-PMFUT,2021-02-26,ADD,TechSupport
CHG-002576,5275-PMFUT,2025-03-31,ADD,StreamingTV
CHG-002577,5275-PMFUT,2020-10-10,ADD,StreamingMovies
CHG-002578,9777-IQHWP,2020-07-30,ADD,Fiber optic
CHG-002579,9777-IQHWP,2022-02-03,ADD,OnlineSecurity
CHG-002580,9777-IQHWP,2022-01-06,ADD,DeviceProtection
CHG-002581,9777-IQHWP,2022-10-29,ADD,StreamingMovies
CHG-002582,0947-MUGVO,2024-03-11,ADD,Fiber optic
CHG-002583,0947-MUGVO,2024-05-18,ADD,OnlineBackup
CHG-002584,9944-HKVVB,2025-08-03,ADD,Fiber optic
CHG-002585,9944-HKVVB,2025-08-09,ADD,OnlineBackup
CHG-002586,9944-HKVVB,2025-10-23,ADD,StreamingTV
CHG-002587,9944-HKVVB,2025-08-05,ADD,StreamingMovies
CHG-002588,4124-MMETB,2024-01-11,ADD,Fiber optic
CHG-002589,4124-MMETB,2024-07-27,ADD,StreamingTV
CHG-002590,4124-MMETB,2025-03-14,ADD,StreamingMovies
CHG-002591,3671-SHRSP,2025-07-04,ADD,Fiber optic
CHG-002592,3671-SHRSP,2025-09-08,ADD,DeviceProtection
CHG-002593,3671-SHRSP,2025-10-04,ADD,TechSupport
CHG-002594,0979-MOZQI,2020-09-28,ADD,DSL
CHG-002595,0979-MOZQI,2021-04-28,ADD,TechSupport
CHG-002596,0979-MOZQI,2020-10-12,ADD,StreamingTV
CHG-002597,3313-QKNKB,2020-12-27,ADD,Fiber optic
CHG-002598,3313-QKNKB,2024-07-15,ADD,StreamingMovies
CHG-002599,1937-OTUKY,2019-12-03,ADD,Fiber optic
CHG-002600,1937-OTUKY,2021-06-04,ADD,OnlineSecurity
CHG-002601,1937-OTUKY,2024-07-25,ADD,DeviceProtection
CHG-002602,1937-OTUKY,2020-01-10,ADD,TechSupport
CHG-002603,1937-OTUKY,2020-04-10,ADD,StreamingTV
CHG-002604,1573-LGXBA,2021-02-25,ADD,Fiber optic
CHG-002605,1573-LGXBA,2022-05-24,ADD,OnlineBackup
