customerID	gender	SeniorCitizen	Partner	Dependents	tenure	PhoneService	MultipleLines	InternetService	OnlineSecurity	OnlineBackup	DeviceProtection	TechSupport	StreamingTV	StreamingMovies	Contract	PaperlessBilling	PaymentMethod	MonthlyCharges	TotalCharges	Churn
sdv-id-FAcjGh	Male	0	No	No	26	Yes	No phone service	DSL	No	Yes	No	No	No	No	One year	No	Credit card (automatic)	109.98	1114.95	Yes
sdv-id-MvqFAx	Female	0	No	Yes	53	No	Yes	Fiber optic	Yes	No	No internet service	Yes	Yes	Yes	One year	No	Credit card (automatic)	40.0	3342.18	No
sdv-id-XxnJxB	Male	0	No	No	65	Yes	Yes	Fiber optic	Yes	No	No internet service	No internet service	No internet service	No internet service	Two year	Yes	Electronic check	28.0	2053.12	Yes
sdv-id-EGvcpp	Male	0	No	No	27	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	44.95	179.19	No
sdv-id-kYvHHV	Male	1	Yes	No	3	Yes	Yes	DSL	No	Yes	No	No	No	No	Month-to-month	No	Electronic check	116.36	527.55	Yes
sdv-id-qnujIJ	Male	0	Yes	No	15	Yes	No	Fiber optic	No internet service	Yes	No internet service	Yes	Yes	No internet service	Month-to-month	No	Mailed check	19.51	125.02	No
sdv-id-ixQEsI	Female	0	No	No	4	Yes	Yes	Fiber optic	No internet service	No internet service	No internet service	No internet service	Yes	No internet service	One year	Yes	Bank transfer (automatic)	18.95	25.56	Yes
sdv-id-EEQLvk	Female	0	No	No	2	Yes	No	No	Yes	No internet service	No	No	No	No	Month-to-month	Yes	Electronic check	20.85	24.93	No
sdv-id-nHIcNd	Male	1	No	No	18	Yes	No	Fiber optic	No	Yes	No	No	Yes	No	Month-to-month	Yes	Mailed check	118.1	3521.44	Yes
sdv-id-yRxTej	Female	0	No	No	46	Yes	Yes	No	No internet service	No	No internet service	No internet service	No internet service	No internet service	One year	No	Electronic check	27.05	1465.65	No
sdv-id-cwlwVr	Female	1	Yes	No	62	Yes	Yes	Fiber optic	No	No	No internet service	No	No	Yes	Two year	Yes	Credit card (automatic)	72.22	6800.22	No
sdv-id-UFOkmU	Male	0	Yes	Yes	71	Yes	Yes	No	No internet service	Yes	Yes	No internet service	Yes	Yes	Two year	No	Credit card (automatic)	33.34	4609.81	No
sdv-id-zjMfQF	Male	0	No	No	45	No	No	Fiber optic	No	Yes	Yes	No	No	No internet service	Month-to-month	No	Electronic check	64.89	1572.14	No
sdv-id-qNrSYp	Male	0	No	No	17	Yes	No	DSL	No	No	No	No	No	No	One year	Yes	Bank transfer (automatic)	67.07	1494.23	No
sdv-id-GjaoZN	Female	0	No	No	11	Yes	No	Fiber optic	Yes	Yes	Yes	Yes	No	Yes	One year	Yes	Electronic check	72.74	667.69	Yes
sdv-id-xDRiwl	Male	0	Yes	No	21	Yes	No	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	50.04	149.9	Yes
sdv-id-pnUPuy	Female	0	No	No	33	Yes	No	DSL	No internet service	Yes	No	No	Yes	Yes	Two year	Yes	Electronic check	43.37	2240.61	No
sdv-id-LKXivl	Female	0	No	Yes	62	Yes	No	DSL	No	Yes	No	Yes	No	No	One year	Yes	Credit card (automatic)	81.22	3074.22	No
sdv-id-eMkXaW	Male	0	No	No	13	Yes	No phone service	DSL	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	65.13	667.5	No
sdv-id-Oodzgc	Female	0	No	No	72	Yes	No	No	No internet service	No	No	Yes	Yes	Yes	Two year	Yes	Electronic check	81.31	4674.05	No
sdv-id-BDxXlE	Male	0	No	No	3	Yes	No	DSL	No	No internet service	Yes	Yes	No	Yes	One year	Yes	Electronic check	22.64	92.46	No
sdv-id-eEmcZS	Female	0	No	No	44	Yes	Yes	Fiber optic	No	No internet service	Yes	No	Yes	No	One year	Yes	Mailed check	48.42	3378.77	Yes
sdv-id-obFNNW	Male	0	No	No	14	Yes	No	DSL	No	Yes	No	No	Yes	No	One year	No	Electronic check	88.65	1884.04	Yes
sdv-id-eFpKmq	Male	0	No	No	42	Yes	Yes	Fiber optic	No	No	No	No	No	Yes	Month-to-month	Yes	Electronic check	86.1	2563.0	No
sdv-id-JQkxxi	Female	0	No	No	50	Yes	No	DSL	Yes	No	Yes	Yes	No internet service	Yes	One year	No	Credit card (automatic)	24.41	2526.43	No
sdv-id-ainaEF	Male	0	No	Yes	1	Yes	No	Fiber optic	No internet service	No internet service	Yes	Yes	Yes	Yes	Month-to-month	No	Mailed check	19.53	34.54	Yes
sdv-id-WfbRBD	Male	0	No	Yes	28	Yes	Yes	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Electronic check	72.07	1674.86	Yes
sdv-id-EGOvvZ	Female	0	No	Yes	6	Yes	No	No	Yes	No	Yes	No internet service	Yes	No internet service	Two year	No	Bank transfer (automatic)	31.43	286.8	No
sdv-id-QexiTK	Female	0	Yes	No	18	Yes	Yes	DSL	Yes	Yes	No	No	No	No	Month-to-month	Yes	Electronic check	83.95	2060.04	No
sdv-id-WWeJzm	Male	1	Yes	No	70	Yes	No	DSL	No	Yes	No	No	No	No	One year	Yes	Credit card (automatic)	115.32	4971.4	No
sdv-id-oBQzLq	Female	0	Yes	No	9	Yes	Yes	DSL	No	No	No	No	No	No	Two year	No	Bank transfer (automatic)	114.93	1454.44	No
sdv-id-bwwWuJ	Male	1	No	No	32	No	No	DSL	No	Yes	No	No	No	No	Month-to-month	Yes	Electronic check	95.83	1039.65	Yes
sdv-id-lkPyOE	Female	0	No	No	14	Yes	Yes	DSL	No	Yes	Yes	No	Yes	Yes	Month-to-month	Yes	Mailed check	92.56	2367.7	No
sdv-id-krGmNc	Female	0	Yes	No	20	Yes	No	No	Yes	No internet service	No internet service	No internet service	No	Yes	Month-to-month	No	Credit card (automatic)	25.24	1567.0	No
sdv-id-wXWRiY	Female	0	Yes	Yes	25	Yes	No	Fiber optic	No	No	Yes	Yes	No internet service	Yes	Month-to-month	Yes	Credit card (automatic)	44.0	856.33	No
sdv-id-NJCWzU	Female	0	No	No	4	Yes	No	No	No	No	Yes	No	Yes	Yes	Month-to-month	Yes	Mailed check	69.21	134.99	No
sdv-id-upxXio	Female	1	No	No	3	Yes	Yes	Fiber optic	No internet service	No	Yes	Yes	No	Yes	One year	No	Electronic check	32.17	71.23	Yes
sdv-id-xJUBNQ	Female	0	No	No	18	Yes	No	Fiber optic	No	No internet service	Yes	Yes	No	Yes	Month-to-month	Yes	Mailed check	19.36	56.39	No
sdv-id-TNlUJm	Female	0	Yes	No	36	Yes	No	Fiber optic	Yes	Yes	No	No	No	No	One year	No	Credit card (automatic)	84.18	2399.07	No
sdv-id-qEkJfS	Female	0	No	No	3	Yes	No	Fiber optic	Yes	No	No	No	No	No internet service	Month-to-month	No	Electronic check	28.83	251.03	No
sdv-id-pHjcbq	Male	0	No	Yes	2	Yes	No phone service	Fiber optic	Yes	No	Yes	No	Yes	Yes	Month-to-month	Yes	Bank transfer (automatic)	51.57	245.9	No
sdv-id-SlRKzb	Male	0	No	No	43	Yes	No	No	No	No	Yes	No internet service	Yes	No internet service	Month-to-month	Yes	Mailed check	45.08	2481.16	No
sdv-id-gueuLA	Female	0	Yes	No	67	Yes	Yes	DSL	Yes	Yes	No	Yes	No	No	Two year	Yes	Mailed check	116.93	7807.98	Yes
sdv-id-ewQEHJ	Male	0	No	No	28	Yes	No	DSL	No	No	No	No	Yes	Yes	Month-to-month	No	Mailed check	86.45	4003.96	No
sdv-id-NaZcqI	Female	0	No	No	72	Yes	Yes	DSL	Yes	No	No	No	No	No	Two year	Yes	Credit card (automatic)	117.34	8359.71	No
sdv-id-IiCBoK	Male	0	Yes	Yes	30	Yes	Yes	Fiber optic	No	No	No	Yes	Yes	Yes	One year	Yes	Electronic check	68.77	1723.95	Yes
sdv-id-hbfJjH	Male	0	Yes	No	64	Yes	No	No	No internet service	No internet service	No	Yes	No internet service	No internet service	One year	No	Mailed check	44.89	2056.89	Yes
sdv-id-KlNCJM	Female	0	Yes	Yes	34	Yes	Yes	No	Yes	No internet service	No	No	No internet service	No internet service	Month-to-month	No	Electronic check	34.94	916.17	Yes
sdv-id-OKNEhw	Female	0	Yes	Yes	43	Yes	No	No	Yes	No internet service	No	No	No internet service	Yes	Two year	No	Bank transfer (automatic)	37.19	1277.16	No
sdv-id-IcQJRX	Male	0	Yes	No	9	Yes	No	No	Yes	No	Yes	Yes	Yes	Yes	Month-to-month	Yes	Electronic check	63.82	1367.52	Yes
sdv-id-cbiFvP	Male	0	Yes	Yes	65	Yes	Yes	DSL	No	No	No internet service	No	No internet service	No	One year	Yes	Bank transfer (automatic)	52.1	4530.67	No
sdv-id-LscPap	Male	0	No	No	62	Yes	No	No	No internet service	No internet service	No internet service	Yes	No internet service	No internet service	Month-to-month	No	Mailed check	19.44	246.77	No
sdv-id-vREcwo	Female	0	No	Yes	39	Yes	No	Fiber optic	No	Yes	No	No	No	Yes	Month-to-month	Yes	Electronic check	116.81	3972.82	No
sdv-id-JBuOVz	Female	0	No	No	1	Yes	No phone service	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Mailed check	52.63	34.02	Yes
sdv-id-FncaLD	Male	0	Yes	Yes	19	No	Yes	Fiber optic	No	Yes	Yes	Yes	Yes	No internet service	Month-to-month	Yes	Mailed check	69.52	609.0	No
sdv-id-ogdDDR	Male	0	Yes	Yes	35	Yes	No	No	No	No	Yes	No	Yes	No	Two year	Yes	Mailed check	98.71	4125.71	Yes
sdv-id-gUnZOX	Female	0	No	Yes	12	Yes	No	DSL	No	Yes	No	No	No	No	Month-to-month	No	Electronic check	87.29	274.39	No
sdv-id-TKVAzq	Male	0	Yes	Yes	13	Yes	No	Fiber optic	No	No	Yes	No	Yes	No internet service	Two year	Yes	Bank transfer (automatic)	39.51	963.0	No
sdv-id-sdcOjn	Male	0	No	No	57	Yes	Yes	No	Yes	No internet service	No	Yes	Yes	Yes	Month-to-month	Yes	Electronic check	111.46	3768.47	No
sdv-id-OTvUfi	Female	0	No	No	1	Yes	No	Fiber optic	No internet service	No internet service	Yes	Yes	Yes	No	One year	Yes	Electronic check	21.27	24.22	Yes
sdv-id-cISVMV	Female	0	No	No	46	Yes	Yes	Fiber optic	Yes	Yes	Yes	Yes	Yes	Yes	Two year	Yes	Bank transfer (automatic)	109.56	2660.55	Yes
sdv-id-XpGyvn	Female	0	No	No	20	Yes	No phone service	Fiber optic	No	Yes	Yes	No	Yes	No internet service	Month-to-month	Yes	Mailed check	24.47	167.67	Yes
sdv-id-KUAmEv	Male	0	Yes	Yes	65	Yes	No	DSL	No internet service	Yes	Yes	Yes	No	Yes	One year	Yes	Bank transfer (automatic)	31.18	2733.41	No
sdv-id-BWLHXf	Female	0	Yes	Yes	3	No	No	DSL	No	Yes	No	No	No	No	Month-to-month	Yes	Electronic check	80.89	1088.19	Yes
sdv-id-usjeCs	Female	0	No	No	18	Yes	No	DSL	No	No	Yes	No	No	No	Month-to-month	No	Electronic check	31.61	134.26	No
sdv-id-ebgCfv	Male	0	Yes	No	24	Yes	Yes	DSL	No	Yes	No	No	No	No internet service	Month-to-month	Yes	Mailed check	103.0	3208.61	Yes
sdv-id-lLmlkC	Male	0	No	Yes	16	Yes	Yes	No	No	No internet service	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	113.82	4907.65	Yes
sdv-id-gsiKky	Male	0	Yes	Yes	54	Yes	No	Fiber optic	Yes	No	No internet service	Yes	No	No	Month-to-month	No	Credit card (automatic)	42.07	1159.95	No
sdv-id-swqyQk	Male	0	No	No	19	Yes	No	Fiber optic	Yes	Yes	No	No	Yes	Yes	Two year	No	Bank transfer (automatic)	63.05	2447.57	Yes
sdv-id-umWNNs	Male	1	Yes	No	3	Yes	Yes	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Electronic check	67.11	1079.49	No
sdv-id-NLRPKp	Male	1	No	No	3	No	No	DSL	No	No	No	No	No	No	Month-to-month	No	Electronic check	47.1	27.44	No
sdv-id-BzczFy	Female	1	No	No	7	Yes	No	Fiber optic	No	No	No	Yes	Yes	Yes	One year	Yes	Credit card (automatic)	70.07	1724.28	No
sdv-id-NxAheX	Female	0	No	No	5	Yes	No	Fiber optic	No	No	No	No	No	No	One year	No	Mailed check	40.37	541.53	No
sdv-id-btdAvL	Female	0	Yes	Yes	71	No	No	DSL	No	Yes	Yes	Yes	Yes	Yes	Two year	Yes	Bank transfer (automatic)	111.69	7794.44	Yes
sdv-id-FIRxJi	Female	0	No	No	3	Yes	No	DSL	No	Yes	No	No	Yes	No	Month-to-month	Yes	Electronic check	45.27	610.54	Yes
sdv-id-SNHSAw	Female	0	Yes	Yes	69	Yes	Yes	Fiber optic	No	No	Yes	No	No	Yes	Month-to-month	No	Bank transfer (automatic)	54.27	2457.0	No
sdv-id-MHgLIy	Male	0	No	Yes	67	Yes	No	Fiber optic	No	No	Yes	No internet service	Yes	Yes	Month-to-month	No	Credit card (automatic)	48.62	3748.08	No
sdv-id-ZACVSY	Female	0	No	No	33	Yes	No	DSL	No	Yes	Yes	No	No	No	Month-to-month	No	Electronic check	62.11	1501.06	No
sdv-id-FYkyDt	Female	1	Yes	No	70	Yes	Yes	Fiber optic	Yes	Yes	Yes	No	Yes	No	Month-to-month	Yes	Mailed check	118.64	7530.97	Yes
sdv-id-uKsVym	Female	0	Yes	No	47	Yes	Yes	No	No	No	No	Yes	Yes	Yes	Month-to-month	Yes	Mailed check	54.79	1438.89	No
sdv-id-REphpG	Female	0	Yes	Yes	12	Yes	Yes	DSL	Yes	No	No	Yes	No	No	Month-to-month	No	Credit card (automatic)	114.37	4570.94	No
sdv-id-ngQTmc	Female	0	No	Yes	49	Yes	Yes	DSL	No	No	Yes	No	Yes	No	Month-to-month	No	Bank transfer (automatic)	23.83	639.15	No
sdv-id-hIvJew	Female	1	No	No	5	Yes	No	No	Yes	No	No	Yes	Yes	Yes	Month-to-month	Yes	Electronic check	42.84	184.87	No
sdv-id-uPLwrX	Male	0	Yes	Yes	63	No	No	DSL	Yes	No	No	Yes	Yes	Yes	One year	Yes	Mailed check	66.33	4084.75	No
sdv-id-dDpTGj	Female	0	Yes	Yes	71	Yes	No	DSL	No	No	Yes	No	No	No	One year	Yes	Bank transfer (automatic)	65.79	7136.04	Yes
sdv-id-mlivrI	Male	1	Yes	No	67	Yes	Yes	No	No	Yes	No internet service	Yes	Yes	No internet service	Two year	Yes	Credit card (automatic)	116.36	7897.63	No
sdv-id-ynEuLu	Male	0	Yes	Yes	7	Yes	Yes	Fiber optic	No	Yes	No	No	No	No	Month-to-month	No	Bank transfer (automatic)	115.03	2298.34	Yes
sdv-id-ACIIvM	Male	0	No	No	11	Yes	No	DSL	No	Yes	No	No	No	No	Two year	Yes	Mailed check	97.8	3767.31	Yes
sdv-id-AfGKcd	Female	0	No	Yes	46	Yes	No	DSL	Yes	No	No internet service	No internet service	No internet service	No internet service	Two year	No	Electronic check	36.52	2531.51	No
sdv-id-cecjZx	Male	0	Yes	Yes	66	Yes	Yes	Fiber optic	Yes	Yes	No	Yes	Yes	Yes	Two year	No	Credit card (automatic)	58.16	5048.33	No
sdv-id-LOjBSd	Female	0	Yes	Yes	70	Yes	No	DSL	No	Yes	Yes	No	No	No	One year	Yes	Credit card (automatic)	55.4	3607.84	No
sdv-id-WYumNd	Female	1	Yes	Yes	63	Yes	Yes	DSL	Yes	Yes	No	No	No	No	One year	Yes	Bank transfer (automatic)	99.0	6827.15	No
sdv-id-tQuaYv	Female	1	No	No	59	Yes	Yes	No	Yes	No	Yes	No	No	No	Month-to-month	Yes	Electronic check	89.97	4889.73	No
sdv-id-Gymtnn	Male	0	No	No	36	Yes	Yes	DSL	No	Yes	No	No	No	No	Month-to-month	Yes	Mailed check	118.41	5293.96	Yes
sdv-id-msXERe	Female	0	No	No	5	Yes	Yes	DSL	Yes	No internet service	Yes	No internet service	Yes	Yes	Two year	Yes	Bank transfer (automatic)	23.13	89.88	No
sdv-id-cRbTce	Male	0	Yes	Yes	2	Yes	Yes	Fiber optic	No	No	Yes	No internet service	No	No	Two year	Yes	Electronic check	70.73	1574.99	No
sdv-id-hqPzZL	Male	0	Yes	No	57	Yes	Yes	DSL	No internet service	No	No	Yes	No	No	One year	Yes	Credit card (automatic)	32.94	3186.47	Yes
sdv-id-BqduCF	Female	1	No	No	28	No	No	DSL	Yes	Yes	No	No	No	No	Month-to-month	Yes	Mailed check	107.47	1220.95	Yes
sdv-id-wlzlSD	Male	0	Yes	Yes	39	Yes	No	Fiber optic	No internet service	Yes	No	Yes	Yes	No	Two year	Yes	Credit card (automatic)	88.16	4156.07	Yes
sdv-id-OHNODu	Male	0	Yes	Yes	72	Yes	Yes	Fiber optic	No internet service	No	No internet service	No internet service	No internet service	Yes	Two year	Yes	Credit card (automatic)	49.6	5165.39	No
sdv-id-JjaUaf	Female	0	No	No	42	Yes	Yes	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Mailed check	116.64	850.25	No
sdv-id-LOrXha	Female	0	No	Yes	54	Yes	No	DSL	No	Yes	No	No	No	No	Month-to-month	Yes	Credit card (automatic)	99.29	3529.66	No
sdv-id-YmhgGN	Male	0	No	No	31	Yes	No	Fiber optic	Yes	No	Yes	No	No internet service	No internet service	Month-to-month	Yes	Bank transfer (automatic)	103.85	3860.95	No
sdv-id-StVGjT	Female	0	Yes	No	48	Yes	No	Fiber optic	Yes	Yes	No	No	No	No	Month-to-month	No	Electronic check	80.6	1561.88	No
sdv-id-FiQeha	Male	0	No	No	42	Yes	Yes	Fiber optic	Yes	No	No internet service	Yes	No	No internet service	Two year	No	Mailed check	24.05	1375.01	No
sdv-id-DPmeFe	Female	0	Yes	No	37	Yes	No	Fiber optic	Yes	Yes	No	No	Yes	Yes	Month-to-month	No	Credit card (automatic)	102.33	2222.7	No
sdv-id-ePqQiH	Male	0	Yes	No	32	Yes	Yes	Fiber optic	Yes	No	Yes	Yes	Yes	No internet service	Two year	Yes	Electronic check	110.92	5187.75	No
sdv-id-fRsJYu	Male	0	Yes	Yes	24	Yes	Yes	Fiber optic	Yes	No	Yes	No	Yes	No internet service	Two year	No	Bank transfer (automatic)	68.22	1987.73	No
sdv-id-pSoRsN	Female	0	Yes	Yes	69	No	Yes	DSL	Yes	Yes	Yes	No	Yes	No	Month-to-month	No	Bank transfer (automatic)	100.19	7204.14	No
sdv-id-tiFFKx	Male	0	Yes	No	10	Yes	No	Fiber optic	Yes	Yes	Yes	Yes	No	Yes	Month-to-month	Yes	Credit card (automatic)	76.76	1658.28	Yes
sdv-id-SLioqs	Male	0	No	Yes	25	No	No	DSL	No internet service	No	Yes	No internet service	No internet service	Yes	Two year	No	Electronic check	23.45	1119.51	No
sdv-id-nnZScO	Male	0	Yes	Yes	60	Yes	Yes	Fiber optic	Yes	Yes	No	No	Yes	Yes	One year	Yes	Bank transfer (automatic)	118.3	7668.51	Yes
sdv-id-ulZkoX	Female	0	No	No	53	Yes	No	No	No internet service	No internet service	No internet service	No internet service	Yes	No internet service	Two year	No	Electronic check	20.39	974.39	No
sdv-id-poSbli	Male	1	No	No	40	Yes	Yes	Fiber optic	No	Yes	No	No	No	No	Month-to-month	No	Credit card (automatic)	114.15	4002.0	No
sdv-id-OhfPHl	Female	0	Yes	No	40	Yes	Yes	No	No	No	Yes	No internet service	No	Yes	Month-to-month	Yes	Credit card (automatic)	68.28	5546.48	No
sdv-id-NrWIbG	Female	0	No	No	69	Yes	Yes	DSL	No	No	No	Yes	Yes	Yes	Month-to-month	No	Mailed check	104.05	5721.25	No
sdv-id-yzgcso	Male	0	Yes	No	9	Yes	Yes	DSL	No	No	No	No	No	Yes	One year	Yes	Electronic check	89.96	2453.47	No
sdv-id-ydwiLZ	Male	0	Yes	No	54	Yes	No	Fiber optic	No internet service	No	Yes	Yes	Yes	Yes	One year	No	Electronic check	74.57	2466.62	No
sdv-id-UnqSKw	Male	1	No	No	3	Yes	No	Fiber optic	No	Yes	Yes	Yes	Yes	Yes	Two year	Yes	Mailed check	67.69	1120.83	No
sdv-id-iTchwz	Female	0	No	No	7	No	No	DSL	No	No	No	Yes	No	No	Month-to-month	Yes	Electronic check	59.03	101.51	No
sdv-id-RRCNJe	Female	0	Yes	No	64	Yes	No	Fiber optic	No internet service	No	No internet service	No internet service	No internet service	No internet service	Two year	Yes	Credit card (automatic)	39.07	4712.1	No
sdv-id-omuKpA	Female	0	Yes	Yes	55	Yes	No	Fiber optic	No	No	Yes	No	Yes	Yes	Month-to-month	Yes	Mailed check	86.2	3445.02	Yes
sdv-id-ndxAQy	Female	0	Yes	No	1	Yes	No phone service	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	No	Credit card (automatic)	18.36	20.92	No
sdv-id-JyRwkz	Male	0	No	No	2	Yes	Yes	Fiber optic	No	No	No	No	No	No	Month-to-month	No	Electronic check	56.11	112.36	No
sdv-id-vRfxFh	Female	0	No	Yes	26	Yes	Yes	Fiber optic	No	Yes	No	Yes	No	No	Month-to-month	Yes	Electronic check	105.77	3232.7	Yes
sdv-id-IUSMaJ	Female	0	No	No	36	Yes	No	Fiber optic	Yes	Yes	No	No internet service	No	No	Two year	Yes	Bank transfer (automatic)	98.65	3654.59	No
sdv-id-fUJDyW	Male	0	Yes	Yes	50	Yes	Yes	No	No	No internet service	No	No	No internet service	Yes	One year	No	Electronic check	30.25	732.53	No
sdv-id-UmSnMM	Female	1	Yes	No	63	Yes	No	Fiber optic	Yes	Yes	No	Yes	Yes	No	One year	Yes	Credit card (automatic)	110.39	7640.79	No
sdv-id-fgsmek	Female	1	No	Yes	69	Yes	No	DSL	No	Yes	No	No	Yes	Yes	One year	Yes	Credit card (automatic)	98.4	6486.88	Yes
sdv-id-yHYlUy	Male	1	No	No	43	Yes	Yes	Fiber optic	No	Yes	Yes	Yes	No	Yes	One year	Yes	Bank transfer (automatic)	42.77	3432.98	Yes
sdv-id-LbzlxO	Male	0	Yes	Yes	57	Yes	No	DSL	No	No	Yes	No	No	Yes	Two year	No	Bank transfer (automatic)	65.01	2873.4	No
sdv-id-JrCfCZ	Male	0	Yes	Yes	8	No	No	Fiber optic	No	Yes	No	No	No	No	One year	Yes	Electronic check	78.58	734.32	Yes
sdv-id-BtaIXT	Female	1	No	No	6	No	No	Fiber optic	No	Yes	Yes	Yes	No	Yes	Month-to-month	Yes	Electronic check	59.2	942.32	No
sdv-id-ixoWcT	Male	0	No	No	34	Yes	No phone service	DSL	Yes	No	Yes	Yes	No	Yes	Month-to-month	Yes	Electronic check	63.19	886.33	No
sdv-id-FTjmjv	Male	0	No	No	14	Yes	No	Fiber optic	No internet service	No internet service	No internet service	No	No internet service	Yes	Month-to-month	Yes	Mailed check	22.59	338.08	Yes
sdv-id-vxfaaT	Male	0	Yes	Yes	68	Yes	No	Fiber optic	No	Yes	Yes	No	Yes	No	Two year	No	Mailed check	58.43	3776.71	Yes
sdv-id-rHrfnS	Male	0	Yes	Yes	18	Yes	Yes	DSL	No	Yes	No	No	No	No	Month-to-month	Yes	Electronic check	55.82	2519.71	No
sdv-id-godvsR	Male	0	No	No	8	Yes	No phone service	Fiber optic	No	Yes	No	Yes	Yes	Yes	One year	Yes	Electronic check	50.7	284.27	Yes
sdv-id-hzsDdS	Female	0	Yes	No	28	Yes	No	Fiber optic	No internet service	No internet service	No internet service	Yes	No internet service	No internet service	Two year	Yes	Bank transfer (automatic)	23.07	812.83	No
sdv-id-AvLYoX	Female	0	No	No	72	Yes	Yes	Fiber optic	No internet service	No	No internet service	No internet service	No	Yes	One year	Yes	Bank transfer (automatic)	50.04	6283.06	No
sdv-id-AdNWvq	Female	0	No	No	23	Yes	Yes	No	Yes	No	Yes	Yes	No internet service	Yes	Month-to-month	Yes	Electronic check	93.22	2601.01	No
sdv-id-LBGbKT	Male	0	No	Yes	54	Yes	Yes	Fiber optic	Yes	No	No	Yes	Yes	Yes	One year	No	Credit card (automatic)	47.78	4881.52	No
sdv-id-YlussU	Female	1	Yes	No	31	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	No	Electronic check	62.98	1725.64	No
sdv-id-pzgLWb	Male	1	Yes	No	48	Yes	No	No	Yes	No	Yes	Yes	Yes	No internet service	Month-to-month	Yes	Electronic check	34.98	508.15	Yes
sdv-id-OPSzHR	Male	0	No	No	2	Yes	Yes	DSL	No	No	No	Yes	Yes	Yes	Month-to-month	Yes	Credit card (automatic)	76.04	512.91	No
sdv-id-wfNHIP	Female	0	No	No	3	Yes	Yes	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	One year	No	Bank transfer (automatic)	18.27	21.3	No
sdv-id-JTDLyr	Male	0	Yes	Yes	71	Yes	No	Fiber optic	Yes	No	No internet service	No internet service	Yes	No internet service	Month-to-month	Yes	Credit card (automatic)	78.6	4844.5	No
sdv-id-sqDEDb	Male	0	No	No	72	Yes	No	No	No	Yes	Yes	No	Yes	No	Two year	Yes	Mailed check	106.71	8045.26	No
sdv-id-vityVN	Female	0	No	No	15	Yes	No	DSL	No	Yes	No	No	No	No	Month-to-month	Yes	Bank transfer (automatic)	70.95	1033.45	No
sdv-id-jDEbYu	Female	0	No	Yes	68	Yes	Yes	Fiber optic	Yes	Yes	Yes	No	No	No	Month-to-month	No	Credit card (automatic)	48.26	2202.64	No
sdv-id-FqwOtx	Male	1	No	Yes	19	Yes	No	No	No	No	No	No internet service	Yes	Yes	Month-to-month	No	Mailed check	47.97	549.51	No
sdv-id-KpXfBY	Female	0	Yes	Yes	8	Yes	No	Fiber optic	No	No	No	Yes	No	No	Month-to-month	No	Bank transfer (automatic)	63.98	255.31	No
sdv-id-eYCfML	Male	0	No	Yes	72	Yes	Yes	DSL	No	Yes	No	No	Yes	No	Two year	No	Credit card (automatic)	116.62	8485.78	No
sdv-id-wLMBoC	Male	0	Yes	Yes	21	Yes	No	No	No	No internet service	Yes	No internet service	No internet service	Yes	Two year	Yes	Credit card (automatic)	24.08	1346.7	No
sdv-id-CdIqxo	Female	1	Yes	No	67	Yes	Yes	Fiber optic	Yes	Yes	No	No	No	Yes	Two year	Yes	Bank transfer (automatic)	114.57	7080.64	Yes
sdv-id-XeEyiN	Male	0	Yes	No	70	No	No phone service	Fiber optic	No	Yes	Yes	No	Yes	Yes	Month-to-month	No	Electronic check	62.48	6938.46	No
sdv-id-sRrqWN	Female	0	No	No	69	Yes	Yes	No	No	No	No	Yes	No internet service	Yes	One year	Yes	Mailed check	96.29	7088.68	No
sdv-id-nJrTHj	Male	0	No	No	4	Yes	Yes	Fiber optic	No	No internet service	No internet service	Yes	No internet service	No internet service	Month-to-month	No	Credit card (automatic)	62.37	307.79	No
sdv-id-DmPrsG	Male	1	No	No	58	Yes	No	Fiber optic	No	No internet service	No	No	No	No	Month-to-month	No	Electronic check	71.48	2067.76	No
sdv-id-UgpNyI	Female	0	No	Yes	60	Yes	Yes	Fiber optic	No	Yes	No	No	No	Yes	Two year	Yes	Bank transfer (automatic)	92.24	5199.3	No
sdv-id-dLovlW	Female	1	No	No	1	Yes	Yes	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Mailed check	92.11	74.94	Yes
sdv-id-LlmeTl	Female	1	No	Yes	7	Yes	No phone service	No	No internet service	No internet service	No internet service	No internet service	Yes	Yes	Two year	No	Mailed check	18.43	81.56	Yes
sdv-id-nnZeJy	Female	0	Yes	No	47	Yes	Yes	Fiber optic	Yes	No	No internet service	Yes	Yes	No internet service	Month-to-month	Yes	Bank transfer (automatic)	88.34	3869.76	No
sdv-id-mXaDYX	Female	0	No	No	7	Yes	No phone service	Fiber optic	No internet service	No	Yes	Yes	No	No	Month-to-month	Yes	Credit card (automatic)	27.25	136.7	No
