customerID,data_aquisicao,canal_aquisicao,codigo_campanha
1964-SVLEA,2024-03-01,Loja Física,WALK_IN
4587-NUKOX,2025-08-01,Website,BLACKFRIDAY
7297-DVYGA,2021-08-01,Loja Física,WALK_IN
2239-CGBUZ,2021-08-01,Loja Física,EVENTO_LOCAL
0854-UYHZD,2024-10-01,Telefone,OUTBOUND_CALL
7243-LCGGZ,2025-10-01,Website,BLACKFRIDAY
8267-KFGYD,2025-10-01,Website,BLACKFRIDAY
4890-VMUAV,2020-08-01,Loja Física,WALK_IN
9261-WDCAF,2025-08-01,Website,PPC_GOOGLE
3764-MNMOI,2022-01-01,Telefone,INBOUND
7442-YGZFK,2025-10-01,Website,BLACKFRIDAY
0420-BWTPW,2025-03-01,Telefone,TV_ADS_Q3
8229-BUJHX,2019-12-01,Parceiro,REFERRAL
7449-HVPIV,2021-04-01,Website,BLACKFRIDAY
5504-WSIUR,2020-01-01,Telefone,OUTBOUND_CALL
8183-ONMXC,2025-09-01,Website,PPC_GOOGLE
8466-PZBLH,2020-04-01,Loja Física,WALK_IN
9614-RMGHA,2020-06-01,Website,ORGANIC
8735-IJJEG,2024-09-01,Website,PPC_GOOGLE
0564-MUUQK,2024-03-01,Telefone,INBOUND
5054-IEXZT,2025-10-01,Website,BLACKFRIDAY
5834-ASPWA,2025-10-01,Website,BLACKFRIDAY
0701-RFGFI,2021-10-01,Website,ORGANIC
0019-EFAEP,2019-11-01,Parceiro,REFERRAL
5619-PTMIK,2022-01-01,Website,ORGANIC
3737-XBQDD,2023-11-01,Telefone,INBOUND
5882-CMAZQ,2025-06-01,Telefone,OUTBOUND_CALL
5846-QFDFI,2023-02-01,Telefone,TV_ADS_Q3
4445-KWOKW,2022-05-01,Telefone,OUTBOUND_CALL
3511-APPBJ,2023-12-01,Parceiro,PARTNER_SITE
7967-HYCDE,2025-03-01,Website,BLACKFRIDAY
2430-RRYUW,2020-05-01,Telefone,OUTBOUND_CALL
3948-XHGNA,2023-11-01,Website,PPC_GOOGLE
3723-BFBGR,2023-11-01,Website,PPC_GOOGLE
0565-IYCGT,2020-02-01,Telefone,INBOUND
5447-WZAFP,2021-06-01,Telefone,TV_ADS_Q3
5110-CHOPY,2020-11-01,Telefone,TV_ADS_Q3
5445-UTODQ,2025-04-01,Website,PPC_GOOGLE
4425-OWHWB,2024-03-01,Loja Física,WALK_IN
7892-QVYKW,2023-12-01,Website,PPC_GOOGLE
9675-ICXCT,2019-11-01,Telefone,INBOUND
1024-VRZHF,2024-12-01,Website,BLACKFRIDAY
4703-MQYKT,2024-02-01,Parceiro,PARTNER_SITE
9497-QCMMS,2025-10-01,Website,PPC_GOOGLE
5692-ICXLW,2023-04-01,Website,PPC_GOOGLE
0602-DDUML,2021-02-01,Loja Física,WALK_IN
2208-MPXIO,2022-02-01,Loja Física,WALK_IN
1960-UYCNN,2025-01-01,Telefone,INBOUND
0348-SDKOL,2021-01-01,Website,PPC_GOOGLE
3190-FZATL,2024-09-01,Telefone,TV_ADS_Q3
7336-RLLRH,2023-08-01,Parceiro,PARTNER_SITE
4373-MAVJG,2024-09-01,Website,BLACKFRIDAY
8901-HJXTF,2024-11-01,Telefone,OUTBOUND_CALL
7710-JSYOA,2020-02-01,Loja Física,EVENTO_LOCAL
5419-KLXBN,2023-10-01,Telefone,OUTBOUND_CALL
3424-NMNBO,2021-01-01,Telefone,OUTBOUND_CALL
9885-MFVSU,2022-12-01,Parceiro,REFERRAL
4514-GFCFI,2024-07-01,Website,ORGANIC
0607-MVMGC,2022-02-01,Loja Física,EVENTO_LOCAL
3365-SAIGS,2024-06-01,Website,PPC_GOOGLE
9828-AOQLM,2025-10-01,Website,BLACKFRIDAY
8022-BECSI,2024-01-01,Telefone,OUTBOUND_CALL
8000-REIQB,2025-10-01,Website,BLACKFRIDAY
9993-LHIEB,2020-04-01,Parceiro,REFERRAL
0266-CLZKZ,2020-04-01,Loja Física,EVENTO_LOCAL
7615-ESMYF,2025-09-01,Website,BLACKFRIDAY
3858-VOBET,2023-12-01,Website,ORGANIC
7020-OZKXZ,2025-02-01,Telefone,OUTBOUND_CALL
3977-QCRSL,2025-06-01,Telefone,OUTBOUND_CALL
0017-DINOC,2021-05-01,Parceiro,PARTNER_SITE
1447-PJGGA,2021-02-01,Loja Física,EVENTO_LOCAL
8565-CLBZW,2023-11-01,Website,BLACKFRIDAY
9139-WQQDY,2021-10-01,Telefone,OUTBOUND_CALL
0224-HJAPT,2025-06-01,Website,PPC_GOOGLE
8086-OVPWV,2025-09-01,Website,PPC_GOOGLE
9430-FRQOC,2025-07-01,Website,ORGANIC
7639-OPLNG,2020-01-01,Telefone,TV_ADS_Q3
3074-GQWYX,2025-06-01,Website,ORGANIC
1492-QGCLU,2021-06-01,Website,PPC_GOOGLE
6845-RGTYS,2021-12-01,Website,PPC_GOOGLE
7328-OWMOM,2023-04-01,Loja Física,EVENTO_LOCAL
4418-LZMSV,2024-10-01,Website,ORGANIC
5155-AZQPB,2023-07-01,Website,ORGANIC
8861-HGGKB,2025-01-01,Website,ORGANIC
1087-GRUYI,2022-09-01,Parceiro,REFERRAL
7065-YUNRY,2025-10-01,Website,BLACKFRIDAY
7694-VLBWQ,2020-04-01,Loja Física,WALK_IN
2546-KZAAT,2021-07-01,Telefone,TV_ADS_Q3
0181-RITDD,2020-09-01,Loja Física,WALK_IN
5989-PGKJB,2024-07-01,Telefone,TV_ADS_Q3
4795-KTRTH,2025-06-01,Website,BLACKFRIDAY
8272-ONJLV,2024-11-01,Telefone,INBOUND
1488-PBLJN,2019-11-01,Parceiro,PARTNER_SITE
0308-GIQJT,2019-12-01,Loja Física,WALK_IN
3778-FOAQW,2023-11-01,Parceiro,REFERRAL
4452-ROHMO,2024-08-01,Telefone,OUTBOUND_CALL
6481-OGDOO,2020-04-01,Parceiro,PARTNER_SITE
3090-LETTY,2025-09-01,Website,BLACKFRIDAY
5349-AZPEW,2025-06-01,Telefone,INBOUND
3753-TSEMP,2024-08-01,Website,BLACKFRIDAY
8305-VHZBZ,2025-10-01,Website,BLACKFRIDAY
9720-JJJOR,2022-06-01,Loja Física,EVENTO_LOCAL
8100-HZZLJ,2022-04-01,Telefone,TV_ADS_Q3
8775-ERLNB,2025-10-01,Telefone,OUTBOUND_CALL
8309-IEYJD,2025-10-01,Website,ORGANIC
9172-JITSM,2023-09-01,Telefone,INBOUND
6298-QDFNH,2024-01-01,Telefone,OUTBOUND_CALL
7398-HPYZQ,2019-12-01,Loja Física,WALK_IN
3546-GHEAE,2025-04-01,Telefone,TV_ADS_Q3
7361-YPXFS,2023-07-01,Telefone,OUTBOUND_CALL
6557-BZXLQ,2024-07-01,Website,BLACKFRIDAY
2550-QHZGP,2025-04-01,Telefone,OUTBOUND_CALL
7519-JTWQH,2020-02-01,Loja Física,WALK_IN
2538-OIMXF,2025-10-01,Website,PPC_GOOGLE
8543-MSDMF,2025-08-01,Website,BLACKFRIDAY
9961-JBNMK,2024-02-01,Website,PPC_GOOGLE
1170-SASML,2020-02-01,Telefone,INBOUND
4872-JCVCA,2019-12-01,Parceiro,REFERRAL
5346-BZCHP,2020-02-01,Parceiro,PARTNER_SITE
2038-LLMLM,2021-11-01,Website,BLACKFRIDAY
6173-ITPWD,2021-12-01,Website,ORGANIC
9734-UYXQI,2025-09-01,Website,PPC_GOOGLE
1216-BGTSP,2022-02-01,Website,ORGANIC
4138-NAXED,2021-08-01,Telefone,TV_ADS_Q3
2189-UXTKY,2024-01-01,Website,PPC_GOOGLE
0744-BIKKF,2019-11-01,Telefone,INBOUND
7483-IQWIB,2022-10-01,Website,PPC_GOOGLE
5248-KWLAR,2019-12-01,Telefone,OUTBOUND_CALL
4958-GZWIY,2025-04-01,Website,PPC_GOOGLE
7996-MHXLW,2020-05-01,Telefone,TV_ADS_Q3
7833-PKIHD,2021-08-01,Loja Física,WALK_IN
7061-OVMIM,2023-05-01,Loja Física,EVENTO_LOCAL
5153-RTHKF,2023-01-01,Website,PPC_GOOGLE
1852-QSWCD,2020-07-01,Parceiro,PARTNER_SITE
4832-VRBMR,2020-06-01,Loja Física,WALK_IN
9079-LWTFD,2021-12-01,Website,PPC_GOOGLE
6356-ELRKD,2025-10-01,Website,ORGANIC
8624-GIOUT,2021-10-01,Website,PPC_GOOGLE
3392-EHMNK,2020-04-01,Telefone,OUTBOUND_CALL
5986-WWXDV,2022-08-01,Loja Física,WALK_IN
3061-BCKYI,2024-09-01,Website,PPC_GOOGLE
6179-GJPSO,2022-04-01,Website,BLACKFRIDAY
7901-TBKJX,2021-03-01,Website,BLACKFRIDAY
7228-PAQPD,2024-09-01,Loja Física,EVENTO_LOCAL
3177-LASXD,2025-10-01,Telefone,INBOUND
7746-QYVCO,2024-07-01,Loja Física,EVENTO_LOCAL
5804-HYIEZ,2020-01-01,Website,BLACKFRIDAY
9919-FZDED,2019-11-01,Parceiro,REFERRAL
5934-TSSAU,2023-12-01,Website,ORGANIC
3486-KHMLI,2024-02-01,Website,BLACKFRIDAY
4897-QSUYC,2025-10-01,Website,PPC_GOOGLE
1084-UQCHV,2025-10-01,Telefone,INBOUND
8290-YWKHZ,2023-03-01,Website,PPC_GOOGLE
2955-BJZHG,2024-06-01,Website,ORGANIC
3806-DXQOM,2025-07-01,Website,PPC_GOOGLE
6784-XYJAE,2022-11-01,Telefone,INBOUND
3933-DQPWX,2021-09-01,Loja Física,WALK_IN
6661-EIPZC,2021-11-01,Website,ORGANIC
8957-THMOA,2021-09-01,Loja Física,EVENTO_LOCAL
2251-PYLPB,2019-11-01,Telefone,TV_ADS_Q3
5555-RNPGT,2025-01-01,Website,BLACKFRIDAY
1057-FOGLZ,2024-05-01,Telefone,INBOUND
9300-RENDD,2025-10-01,Telefone,TV_ADS_Q3
0761-AETCS,2025-10-01,Website,BLACKFRIDAY
8087-LGYHQ,2025-02-01,Telefone,INBOUND
4137-BTIKL,2025-09-01,Website,ORGANIC
2190-BCXEC,2022-07-01,Website,BLACKFRIDAY
6227-FBDXH,2020-02-01,Telefone,OUTBOUND_CALL
2153-MREFK,2022-10-01,Parceiro,REFERRAL
2911-WDXMV,2024-05-01,Telefone,INBOUND
7206-PQBBZ,2024-12-01,Website,BLACKFRIDAY
3106-ULWFW,2025-03-01,Website,ORGANIC
0925-VYDLG,2025-08-01,Website,BLACKFRIDAY
4547-FZJWE,2021-04-01,Parceiro,REFERRAL
7422-WNBTY,2023-02-01,Website,PPC_GOOGLE
0842-IWYCP,2022-01-01,Website,ORGANIC
3521-HTQTV,2023-01-01,Loja Física,EVENTO_LOCAL
3744-ZBHON,2025-08-01,Website,PPC_GOOGLE
3373-DIUUN,2023-05-01,Loja Física,WALK_IN
8383-SGHJU,2023-02-01,Parceiro,PARTNER_SITE
7607-QKKTJ,2022-02-01,Loja Física,WALK_IN
7707-PYBBH,2022-07-01,Website,BLACKFRIDAY
8984-HPEMB,2019-12-01,Loja Física,WALK_IN
4349-GFQHK,2025-10-01,Website,BLACKFRIDAY
4139-DETXS,2019-11-01,Telefone,TV_ADS_Q3
9779-DPNEJ,2024-01-01,Telefone,TV_ADS_Q3
9805-FILKB,2022-01-01,Parceiro,PARTNER_SITE
5793-YOLJN,2021-04-01,Telefone,INBOUND
0673-IGUQO,2025-10-01,Website,BLACKFRIDAY
4123-FCVCB,2024-11-01,Loja Física,WALK_IN
8819-IMISP,2023-04-01,Website,BLACKFRIDAY
7802-EFKNY,2025-06-01,Telefone,OUTBOUND_CALL
8311-UEUAB,2020-04-01,Telefone,TV_ADS_Q3
5858-EAFCZ,2025-10-01,Website,BLACKFRIDAY
8035-BUYVG,2022-07-01,Loja Física,EVENTO_LOCAL
1163-ONYEY,2022-06-01,Website,PPC_GOOGLE
9787-XVQIU,2025-10-01,Website,ORGANIC
8945-MUQUF,2021-08-01,Loja Física,EVENTO_LOCAL
5656-MJEFC,2022-05-01,Parceiro,PARTNER_SITE
6082-OQFBA,2023-12-01,Telefone,INBOUND
8051-HJRLT,2025-10-01,Website,PPC_GOOGLE
8974-OVACP,2025-10-01,Website,PPC_GOOGLE
4010-YLMVT,2021-03-01,Website,PPC_GOOGLE
1379-FRVEB,2024-08-01,Website,ORGANIC
8612-GXIDD,2024-11-01,Loja Física,WALK_IN
6288-CHQJB,2021-05-01,Loja Física,WALK_IN
8160-HOWOX,2025-04-01,Telefone,TV_ADS_Q3
3023-GFLBR,2023-02-01,Telefone,TV_ADS_Q3
6648-INWPS,2024-07-01,Telefone,TV_ADS_Q3
4223-BKEOR,2024-02-01,Parceiro,PARTNER_SITE
4079-VTGLK,2023-05-01,Loja Física,WALK_IN
1763-WQFUK,2025-08-01,Telefone,INBOUND
1391-UBDAR,2024-12-01,Website,ORGANIC
8894-JVDCV,2020-09-01,Telefone,INBOUND
2023-VQFDL,2024-05-01,Website,BLACKFRIDAY
1345-GKDZZ,2025-05-01,Website,PPC_GOOGLE
2014-MKGMH,2022-01-01,Telefone,TV_ADS_Q3
5628-FCGYG,2024-02-01,Telefone,TV_ADS_Q3
2560-WBWXF,2020-03-01,Telefone,OUTBOUND_CALL
0248-IPDFW,2025-10-01,Website,PPC_GOOGLE
7978-DKUQH,2023-10-01,Website,BLACKFRIDAY
4335-UPJSI,2023-11-01,Parceiro,PARTNER_SITE
0524-IAVZO,2023-05-01,Website,ORGANIC
2737-YNGYW,2025-09-01,Website,ORGANIC
1784-EZDKJ,2021-08-01,Parceiro,PARTNER_SITE
9297-FVVDH,2021-02-01,Telefone,TV_ADS_Q3
8007-YYPWD,2024-08-01,Telefone,INBOUND
7101-HRBLJ,2019-11-01,Parceiro,PARTNER_SITE
5159-YFPKQ,2025-09-01,Website,BLACKFRIDAY
6635-CPNUN,2023-07-01,Website,BLACKFRIDAY
4021-RQSNY,2023-06-01,Website,ORGANIC
5453-YBTWV,2020-01-01,Telefone,TV_ADS_Q3
5039-LZRQT,2024-10-01,Parceiro,PARTNER_SITE
2931-VUVJN,2020-12-01,Telefone,OUTBOUND_CALL
9061-TIHDA,2024-10-01,Website,PPC_GOOGLE
8699-ASUFO,2025-04-01,Website,PPC_GOOGLE
6418-PIQSP,2020-09-01,Parceiro,REFERRAL
8220-OCUFY,2024-02-01,Telefone,INBOUND
3995-WFCSM,2025-09-01,Telefone,INBOUND
1895-QTKDO,2025-10-01,Website,BLACKFRIDAY
2038-OEQZH,2025-07-01,Website,ORGANIC
1178-PZGAB,2024-04-01,Telefone,TV_ADS_Q3
7927-AUXBZ,2023-05-01,Website,ORGANIC
2626-VEEWG,2020-04-01,Parceiro,PARTNER_SITE
2878-RMWXY,2019-11-01,Telefone,TV_ADS_Q3
1657-DYMBM,2021-06-01,Telefone,TV_ADS_Q3
7311-MQJCH,2025-06-01,Parceiro,REFERRAL
7375-WMVMT,2019-12-01,Loja Física,WALK_IN
1136-XGEQU,2021-09-01,Parceiro,PARTNER_SITE
2530-FMFXO,2021-03-01,Loja Física,WALK_IN
6844-DZKRF,2025-09-01,Website,BLACKFRIDAY
4695-WJZUE,2025-09-01,Website,PPC_GOOGLE
7619-ODSGN,2023-11-01,Website,PPC_GOOGLE
5970-GHJAW,2022-01-01,Telefone,OUTBOUND_CALL
8879-XUAHX,2019-12-01,Loja Física,WALK_IN
3689-MOZGR,2023-06-01,Website,PPC_GOOGLE
4195-PNGZS,2020-02-01,Telefone,INBOUND
5003-XZWWO,2019-12-01,Parceiro,PARTNER_SITE
3988-RQIXO,2025-10-01,Website,BLACKFRIDAY
7622-FWGEW,2021-03-01,Telefone,TV_ADS_Q3
6922-NCEDI,2021-03-01,Loja Física,EVENTO_LOCAL
2514-GINMM,2025-10-01,Website,BLACKFRIDAY
9891-NQDBD,2023-07-01,Telefone,OUTBOUND_CALL
6131-IUNXN,2024-04-01,Website,BLACKFRIDAY
8548-AWOFC,2020-05-01,Website,ORGANIC
9798-DRYDS,2024-06-01,Telefone,TV_ADS_Q3
8532-UEFWH,2021-07-01,Telefone,TV_ADS_Q3
6296-DDOOR,2024-04-01,Parceiro,PARTNER_SITE
7951-VRDVK,2022-11-01,Loja Física,WALK_IN
5931-FLJJF,2025-04-01,Website,PPC_GOOGLE
4815-YOSUK,2019-11-01,Telefone,INBOUND
2659-VXMWZ,2020-04-01,Telefone,TV_ADS_Q3
0380-NEAVX,2023-01-01,Loja Física,WALK_IN
3207-OYBWH,2021-02-01,Telefone,OUTBOUND_CALL
4285-GYRQC,2025-04-01,Telefone,TV_ADS_Q3
7216-EWTRS,2025-10-01,Website,BLACKFRIDAY
4365-MSDYN,2025-03-01,Telefone,TV_ADS_Q3
7036-TYDEC,2020-02-01,Loja Física,EVENTO_LOCAL
5802-ADBRC,2021-09-01,Telefone,TV_ADS_Q3
8076-FEZKJ,2025-01-01,Loja Física,EVENTO_LOCAL
5197-YPYBZ,2024-11-01,Loja Física,EVENTO_LOCAL
8337-MSSXB,2024-09-01,Telefone,INBOUND
4312-GVYNH,2020-01-01,Parceiro,REFERRAL
8495-LJDFO,2020-07-01,Telefone,INBOUND
0839-JTCUD,2020-05-01,Loja Física,EVENTO_LOCAL
5494-WOZRZ,2019-12-01,Loja Física,EVENTO_LOCAL
1302-UHBDD,2024-03-01,Website,ORGANIC
2234-EOFPT,2019-11-01,Loja Física,EVENTO_LOCAL
8619-IJNDK,2019-12-01,Telefone,OUTBOUND_CALL
8378-LKJAF,2022-09-01,Website,PPC_GOOGLE
8182-BJDSI,2023-07-01,Website,PPC_GOOGLE
2528-HFYZX,2024-06-01,Website,ORGANIC
1153-GNOLC,2023-02-01,Loja Física,EVENTO_LOCAL
3298-QEICA,2023-12-01,Loja Física,EVENTO_LOCAL
0788-DXBFY,2021-01-01,Loja Física,EVENTO_LOCAL
3597-YASZG,2020-01-01,Telefone,INBOUND
3496-LFSZU,2025-07-01,Website,ORGANIC
5242-UOWHD,2022-02-01,Loja Física,EVENTO_LOCAL
2482-CZGBB,2025-01-01,Telefone,INBOUND
6479-SZPLM,2022-11-01,Telefone,TV_ADS_Q3
8097-VBQTZ,2021-05-01,Website,BLACKFRIDAY
4500-HKANN,2023-12-01,Telefone,OUTBOUND_CALL
9917-KWRBE,2022-06-01,Telefone,TV_ADS_Q3
3420-ZDBMA,2025-06-01,Website,PPC_GOOGLE
2212-LYASK,2023-08-01,Parceiro,REFERRAL
1393-IMKZG,2025-10-01,Website,BLACKFRIDAY
8069-RHUXK,2020-04-01,Telefone,INBOUND
3398-GCPMU,2019-11-01,Loja Física,EVENTO_LOCAL
2908-WGAXL,2021-03-01,Telefone,OUTBOUND_CALL
3378-AJRAO,2022-03-01,Loja Física,WALK_IN
1013-QCWAM,2020-05-01,Website,PPC_GOOGLE
0866-QLSIR,2023-01-01,Loja Física,EVENTO_LOCAL
6050-FFXES,2020-02-01,Telefone,OUTBOUND_CALL
7181-BQYBV,2025-10-01,Website,PPC_GOOGLE
0362-RAOQO,2022-07-01,Loja Física,WALK_IN
9554-DFKIC,2023-05-01,Website,PPC_GOOGLE
5527-ACHSO,2024-12-01,Website,PPC_GOOGLE
0829-DDVLK,2024-08-01,Telefone,INBOUND
1399-UBQIU,2024-12-01,Website,ORGANIC
1813-JLKWR,2020-07-01,Loja Física,EVENTO_LOCAL
0336-PIKEI,2019-11-01,Telefone,OUTBOUND_CALL
7322-OCWHC,2019-11-01,Parceiro,PARTNER_SITE
9537-VHDTA,2025-10-01,Telefone,OUTBOUND_CALL
4957-TIALW,2024-08-01,Loja Física,WALK_IN
2054-PJOCK,2020-11-01,Telefone,TV_ADS_Q3
9150-HEPMB,2021-03-01,Telefone,INBOUND
9030-QGZNL,2025-03-01,Telefone,INBOUND
6204-IEUXJ,2025-08-01,Website,PPC_GOOGLE
3126-WQMGH,2021-10-01,Telefone,INBOUND
4529-CKBCL,2025-09-01,Website,BLACKFRIDAY
2506-CLAKW,2025-05-01,Website,PPC_GOOGLE
7176-WRTNX,2020-01-01,Loja Física,WALK_IN
1583-IHQZE,2024-11-01,Website,PPC_GOOGLE
5732-IKGQH,2021-07-01,Loja Física,EVENTO_LOCAL
9239-GZHZE,2019-11-01,Telefone,OUTBOUND_CALL
7205-BAIAD,2022-07-01,Loja Física,WALK_IN
0151-ONTOV,2025-10-01,Website,BLACKFRIDAY
4140-MUHUG,2025-08-01,Website,BLACKFRIDAY
0093-EXYQL,2022-07-01,Website,ORGANIC
8064-RAVOH,2025-10-01,Website,BLACKFRIDAY
0219-QAERP,2023-05-01,Telefone,OUTBOUND_CALL
0320-JDNQG,2023-12-01,Telefone,INBOUND
7180-PISOG,2025-10-01,Telefone,TV_ADS_Q3
9168-INPSZ,2022-03-01,Website,PPC_GOOGLE
3571-RFHAR,2020-06-01,Website,BLACKFRIDAY
0015-UOCOJ,2025-04-01,Telefone,TV_ADS_Q3
5334-AFQJB,2019-11-01,Loja Física,EVENTO_LOCAL
2754-SDJRD,2025-03-01,Website,PPC_GOOGLE
9578-VRMNM,2024-07-01,Telefone,INBOUND
1587-FKLZB,2020-05-01,Telefone,TV_ADS_Q3
6140-QNRQQ,2025-10-01,Telefone,TV_ADS_Q3
8963-JLGJT,2025-08-01,Website,BLACKFRIDAY
4307-KTUMW,2021-06-01,Website,BLACKFRIDAY
1465-LNTLJ,2025-03-01,Website,ORGANIC
5440-FLBQG,2020-02-01,Loja Física,EVENTO_LOCAL
2135-DQWAQ,2025-06-01,Website,ORGANIC
4056-QHXHZ,2019-11-01,Loja Física,EVENTO_LOCAL
7470-MCQTK,2024-10-01,Website,ORGANIC
7488-MXJIV,2025-07-01,Website,PPC_GOOGLE
7401-JIXNM,2021-05-01,Parceiro,PARTNER_SITE
9339-FIIJL,2019-11-01,Parceiro,REFERRAL
2027-FECZV,2024-11-01,Telefone,TV_ADS_Q3
2672-DZUOY,2025-10-01,Telefone,TV_ADS_Q3
4706-DGAHW,2025-10-01,Website,ORGANIC
3870-MQAMG,2021-05-01,Telefone,INBOUND
6670-MFRPK,2020-02-01,Parceiro,PARTNER_SITE
6177-PEVRA,2021-11-01,Parceiro,PARTNER_SITE
4800-CZMPC,2021-11-01,Loja Física,EVENTO_LOCAL
4813-HQMGZ,2025-03-01,Website,ORGANIC
7579-KKLOE,2019-12-01,Loja Física,WALK_IN
7377-DMMRI,2025-09-01,Website,ORGANIC
8402-EIVQS,2020-04-01,Telefone,TV_ADS_Q3
4947-DSMXK,2023-01-01,Website,ORGANIC
7245-NIIWQ,2025-08-01,Telefone,TV_ADS_Q3
0002-ORFBO,2025-02-01,Telefone,TV_ADS_Q3
3324-OIRTO,2019-12-01,Telefone,INBOUND
5414-OFQCB,2021-02-01,Loja Física,WALK_IN
4967-WPNCF,2019-11-01,Telefone,INBOUND
8552-OBVRU,2021-11-01,Telefone,INBOUND
8499-BRXTD,2024-05-01,Loja Física,WALK_IN
9154-QDGTH,2022-04-01,Telefone,OUTBOUND_CALL
8197-BFWVU,2019-11-01,Loja Física,WALK_IN
2577-GVSIL,2022-12-01,Telefone,OUTBOUND_CALL
9367-OIUXP,2025-07-01,Website,ORGANIC
6770-UAYGJ,2021-10-01,Telefone,INBOUND
6463-HHXJR,2019-12-01,Telefone,INBOUND
7928-VJYAB,2024-12-01,Website,PPC_GOOGLE
1187-WILMM,2020-08-01,Loja Física,EVENTO_LOCAL
9776-OJUZI,2020-06-01,Website,ORGANIC
1306-RPWXZ,2021-10-01,Loja Física,WALK_IN
8949-JTMAY,2023-06-01,Telefone,OUTBOUND_CALL
2774-LVQUS,2024-08-01,Website,PPC_GOOGLE
3097-PYWXL,2025-07-01,Website,BLACKFRIDAY
2266-SJNAT,2019-11-01,Telefone,OUTBOUND_CALL
0869-PAPRP,2023-09-01,Website,ORGANIC
4238-JSSWH,2022-12-01,Website,ORGANIC
2972-YDYUW,2021-02-01,Loja Física,EVENTO_LOCAL
1104-FEJAM,2023-07-01,Telefone,INBOUND
2809-ILCYT,2023-10-01,Telefone,OUTBOUND_CALL
5499-ECUTN,2021-12-01,Telefone,TV_ADS_Q3
4981-FLTMF,2021-02-01,Website,ORGANIC
9121-PHQSR,2024-07-01,Website,ORGANIC
3113-IWHLC,2025-06-01,Website,PPC_GOOGLE
3211-ILJTT,2024-06-01,Website,BLACKFRIDAY
4612-THJBS,2021-03-01,Telefone,TV_ADS_Q3
4277-BWBML,2019-11-01,Loja Física,WALK_IN
4094-NSEDU,2024-02-01,Website,PPC_GOOGLE
0234-TEVTT,2021-11-01,Parceiro,REFERRAL
4304-TSPVK,2020-03-01,Telefone,OUTBOUND_CALL
1552-AAGRX,2023-05-01,Telefone,OUTBOUND_CALL
2637-FKFSY,2025-08-01,Website,PPC_GOOGLE
9796-MVYXX,2024-09-01,Telefone,INBOUND
7874-ECPQJ,2025-07-01,Website,PPC_GOOGLE
0020-INWCK,2019-12-01,Loja Física,WALK_IN
7089-RKVSZ,2025-03-01,Loja Física,EVENTO_LOCAL
2683-JXWQQ,2020-10-01,Website,ORGANIC
9548-ZMVTX,2019-11-01,Telefone,TV_ADS_Q3
8739-XNIKG,2025-06-01,Website,ORGANIC
9755-JHNMN,2021-10-01,Telefone,INBOUND
3981-QSVQI,2025-03-01,Website,ORGANIC
2789-HQBOU,2025-08-01,Website,ORGANIC
9424-CMPOG,2025-02-01,Loja Física,EVENTO_LOCAL
5067-WJEUN,2020-04-01,Telefone,TV_ADS_Q3
3450-WXOAT,2022-01-01,Website,ORGANIC
9251-WNSOD,2020-04-01,Loja Física,WALK_IN
6974-DAFLI,2021-04-01,Loja Física,EVENTO_LOCAL
2616-UUTFK,2023-02-01,Website,PPC_GOOGLE
7064-JHXCE,2020-09-01,Telefone,INBOUND
5103-MHMHY,2025-10-01,Telefone,INBOUND
7989-AWGEH,2021-10-01,Telefone,TV_ADS_Q3
4373-VVHQL,2025-10-01,Website,BLACKFRIDAY
4559-UWIHT,2024-09-01,Website,BLACKFRIDAY
7268-IGMFD,2024-05-01,Telefone,TV_ADS_Q3
1846-XWOQN,2025-10-01,Website,PPC_GOOGLE
0235-KGSLC,2025-10-01,Website,ORGANIC
6650-BWFRT,2019-11-01,Loja Física,EVENTO_LOCAL
9570-KYEUA,2020-07-01,Telefone,OUTBOUND_CALL
6993-YGFJV,2020-02-01,Parceiro,REFERRAL
2712-SYWAY,2025-10-01,Website,PPC_GOOGLE
0730-BGQGF,2019-12-01,Loja Física,EVENTO_LOCAL
5498-IBWPI,2020-05-01,Loja Física,WALK_IN
9101-NTIXF,2025-09-01,Telefone,TV_ADS_Q3
0013-SMEOE,2019-12-01,Loja Física,WALK_IN
9314-QDMDW,2024-12-01,Telefone,INBOUND
9308-ANMVE,2021-12-01,Website,BLACKFRIDAY
2884-GBPFB,2022-12-01,Telefone,OUTBOUND_CALL
3757-NJYBX,2023-03-01,Website,ORGANIC
3413-DHLPB,2020-11-01,Website,PPC_GOOGLE
7649-PHJVR,2024-12-01,Parceiro,REFERRAL
6114-TCFID,2023-06-01,Loja Física,WALK_IN
3787-TRIAL,2024-02-01,Website,PPC_GOOGLE
2573-GYRUU,2021-11-01,Website,PPC_GOOGLE
5156-UMKOW,2025-08-01,Telefone,OUTBOUND_CALL
1247-QBVSH,2022-04-01,Website,PPC_GOOGLE
6734-GMPVK,2025-06-01,Telefone,INBOUND
9822-OAOVB,2025-10-01,Website,ORGANIC
6161-ERDGD,2019-12-01,Telefone,INBOUND
1226-JZNKR,2025-03-01,Loja Física,EVENTO_LOCAL
7318-EIVKO,2025-03-01,Website,PPC_GOOGLE
3771-PZOBW,2024-03-01,Website,ORGANIC
5136-KCKGI,2023-02-01,Telefone,TV_ADS_Q3
8231-BSWXX,2019-12-01,Telefone,TV_ADS_Q3
6486-LHTMA,2023-04-01,Telefone,INBOUND
4083-BFNYK,2022-09-01,Telefone,TV_ADS_Q3
